"Northwest Arctic Borough NOT SEASONALLY adjusted",
"Area Name","Area Type","Area Code",Year,month,period,"Preliminary if value is 1","Labor Force",Employment,Unemployment,"Unemployment Rate"
"Northwest Arctic Borough",04,000188,2011,January,01,0,2959,2494,465,15.7
"Northwest Arctic Borough",04,000188,2011,February,02,0,2941,2446,495,16.8
"Northwest Arctic Borough",04,000188,2011,March,03,0,2978,2485,493,16.6
"Northwest Arctic Borough",04,000188,2011,April,04,0,3008,2533,475,15.8
"Northwest Arctic Borough",04,000188,2011,May,05,0,2991,2533,458,15.3
"Northwest Arctic Borough",04,000188,2011,June,06,0,3066,2563,503,16.4
"Northwest Arctic Borough",04,000188,2011,July,07,0,3107,2637,470,15.1
"Northwest Arctic Borough",04,000188,2011,August,08,0,2971,2522,449,15.1
"Northwest Arctic Borough",04,000188,2011,September,09,0,2967,2494,473,15.9
"Northwest Arctic Borough",04,000188,2011,October,10,0,2965,2508,457,15.4
"Northwest Arctic Borough",04,000188,2011,November,11,0,2891,2440,451,15.6
"Northwest Arctic Borough",04,000188,2011,December,12,0,2921,2465,456,15.6
"Northwest Arctic Borough",04,000188,2011,Annual,00,1,2980,2510,470,15.8
"Northwest Arctic Borough",04,000188,2012,January,01,0,3001,2503,498,16.6
"Northwest Arctic Borough",04,000188,2012,February,02,0,3027,2512,515,17.0
"Northwest Arctic Borough",04,000188,2012,March,03,0,2996,2459,537,17.9
"Northwest Arctic Borough",04,000188,2012,April,04,0,2964,2465,499,16.8
"Northwest Arctic Borough",04,000188,2012,May,05,0,3011,2508,503,16.7
"Northwest Arctic Borough",04,000188,2012,June,06,0,3131,2602,529,16.9
"Northwest Arctic Borough",04,000188,2012,July,07,0,3117,2631,486,15.6
"Northwest Arctic Borough",04,000188,2012,August,08,0,3043,2588,455,15.0
"Northwest Arctic Borough",04,000188,2012,September,09,0,3015,2563,452,15.0
"Northwest Arctic Borough",04,000188,2012,October,10,0,3030,2605,425,14.0
"Northwest Arctic Borough",04,000188,2012,November,11,0,2956,2532,424,14.3
"Northwest Arctic Borough",04,000188,2012,December,12,0,2988,2532,456,15.3
"Northwest Arctic Borough",04,000188,2012,Annual,00,1,3024,2542,482,15.9
"Northwest Arctic Borough",04,000188,2013,January,01,0,2944,2435,509,17.3
"Northwest Arctic Borough",04,000188,2013,February,02,0,2967,2429,538,18.1
"Northwest Arctic Borough",04,000188,2013,March,03,0,2964,2466,498,16.8
"Northwest Arctic Borough",04,000188,2013,April,04,0,2927,2458,469,16.0
"Northwest Arctic Borough",04,000188,2013,May,05,0,3019,2530,489,16.2
"Northwest Arctic Borough",04,000188,2013,June,06,0,3208,2673,535,16.7
"Northwest Arctic Borough",04,000188,2013,July,07,0,3155,2679,476,15.1
"Northwest Arctic Borough",04,000188,2013,August,08,0,3062,2602,460,15.0
"Northwest Arctic Borough",04,000188,2013,September,09,0,3109,2595,514,16.5
"Northwest Arctic Borough",04,000188,2013,October,10,0,3174,2662,512,16.1
"Northwest Arctic Borough",04,000188,2013,November,11,0,3084,2568,516,16.7
"Northwest Arctic Borough",04,000188,2013,December,12,0,3029,2514,515,17.0
"Northwest Arctic Borough",04,000188,2013,Annual,00,1,3054,2551,503,16.5
"Northwest Arctic Borough",04,000188,2014,January,01,0,2993,2423,570,19.0
"Northwest Arctic Borough",04,000188,2014,February,02,0,2970,2371,599,20.2
"Northwest Arctic Borough",04,000188,2014,March,03,0,2971,2391,580,19.5
"Northwest Arctic Borough",04,000188,2014,April,04,0,2959,2435,524,17.7
"Northwest Arctic Borough",04,000188,2014,May,05,0,3015,2488,527,17.5
"Northwest Arctic Borough",04,000188,2014,June,06,0,3075,2529,546,17.8
"Northwest Arctic Borough",04,000188,2014,July,07,0,3105,2581,524,16.9
"Northwest Arctic Borough",04,000188,2014,August,08,0,3001,2542,459,15.3
"Northwest Arctic Borough",04,000188,2014,September,09,0,2945,2486,459,15.6
"Northwest Arctic Borough",04,000188,2014,October,10,0,2979,2562,417,14.0
"Northwest Arctic Borough",04,000188,2014,November,11,0,2954,2543,411,13.9
"Northwest Arctic Borough",04,000188,2014,December,12,0,2931,2530,401,13.7
"Northwest Arctic Borough",04,000188,2014,Annual,00,1,2991,2490,501,16.8
"Northwest Arctic Borough",04,000188,2015,January,01,0,2876,2425,451,15.7
"Northwest Arctic Borough",04,000188,2015,February,02,0,2878,2387,491,17.1
"Northwest Arctic Borough",04,000188,2015,March,03,0,2882,2404,478,16.6
"Northwest Arctic Borough",04,000188,2015,April,04,0,2781,2316,465,16.7
"Northwest Arctic Borough",04,000188,2015,May,05,0,2893,2405,488,16.9
"Northwest Arctic Borough",04,000188,2015,June,06,0,3002,2504,498,16.6
"Northwest Arctic Borough",04,000188,2015,July,07,0,2993,2509,484,16.2
"Northwest Arctic Borough",04,000188,2015,August,08,0,2947,2537,410,13.9
"Northwest Arctic Borough",04,000188,2015,September,09,0,2808,2399,409,14.6
"Northwest Arctic Borough",04,000188,2015,October,10,0,2867,2469,398,13.9
"Northwest Arctic Borough",04,000188,2015,November,11,0,2879,2475,404,14.0
"Northwest Arctic Borough",04,000188,2015,December,12,0,2915,2500,415,14.2
"Northwest Arctic Borough",04,000188,2015,Annual,00,1,2893,2444,449,15.5
"Northwest Arctic Borough",04,000188,2016,January,01,0,2928,2491,437,14.9
"Northwest Arctic Borough",04,000188,2016,February,02,0,2882,2420,462,16.0
"Northwest Arctic Borough",04,000188,2016,March,03,0,2915,2451,464,15.9
"Northwest Arctic Borough",04,000188,2016,April,04,0,2934,2456,478,16.3
"Northwest Arctic Borough",04,000188,2016,May,05,0,2959,2483,476,16.1
