"Southeast Fairbanks Census Area NOT SEASONALLY adjusted",
"Area Name","Area Type","Area Code",Year,month,period,"Preliminary if value is 1","Labor Force",Employment,Unemployment,"Unemployment Rate"
"Southeast Fairbanks Census Area",04,000240,2013,January,01,0,2951,2474,477,16.2
"Southeast Fairbanks Census Area",04,000240,2013,February,02,0,2988,2533,455,15.2
"Southeast Fairbanks Census Area",04,000240,2013,March,03,0,2933,2507,426,14.5
"Southeast Fairbanks Census Area",04,000240,2013,April,04,0,2969,2581,388,13.1
"Southeast Fairbanks Census Area",04,000240,2013,May,05,0,3072,2691,381,12.4
"Southeast Fairbanks Census Area",04,000240,2013,June,06,0,3114,2707,407,13.1
"Southeast Fairbanks Census Area",04,000240,2013,July,07,0,3124,2764,360,11.5
"Southeast Fairbanks Census Area",04,000240,2013,August,08,0,3081,2753,328,10.6
"Southeast Fairbanks Census Area",04,000240,2013,September,09,0,3021,2684,337,11.2
"Southeast Fairbanks Census Area",04,000240,2013,October,10,0,2955,2577,378,12.8
"Southeast Fairbanks Census Area",04,000240,2013,November,11,0,2905,2509,396,13.6
"Southeast Fairbanks Census Area",04,000240,2013,December,12,0,2877,2472,405,14.1
"Southeast Fairbanks Census Area",04,000240,2013,Annual,00,1,2999,2604,395,13.2
"Southeast Fairbanks Census Area",04,000240,2014,January,01,0,2870,2416,454,15.8
"Southeast Fairbanks Census Area",04,000240,2014,February,02,0,2863,2384,479,16.7
"Southeast Fairbanks Census Area",04,000240,2014,March,03,0,2869,2409,460,16.0
"Southeast Fairbanks Census Area",04,000240,2014,April,04,0,2852,2460,392,13.7
"Southeast Fairbanks Census Area",04,000240,2014,May,05,0,2965,2584,381,12.8
"Southeast Fairbanks Census Area",04,000240,2014,June,06,0,3085,2710,375,12.2
