,year,commname,region,subreg,resource,used,trying,hrvsting,giving,receving,xtotnum,xtotlbs,units,numharv,percap,totlbhrv,mupch,pcttotal,mupc,xupc,commhh
35623,1985,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.437,0.437,0.345,0.073,0.126,4994.0,3906.0,Ind.,1206.0,1.72000002861023,943.280029296875,3.93592667579651,0.0001052657171385,0.0,43.6387329101563,853.0
35682,1985,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.184,0.18,0.18,0.01,0.01,483.0,483.0,lb.,116.75,0.209999993443489,116.75,1.14130437374115,1.3016728189541e-05,0.0,12.4271230697632,853.0
35685,1988,Cordova,Southcentral,Prince William Sound,Fish,0.95,0.846,0.809,0.854,0.692,362856.0,362856.0,lb.,,150.720001220703,,158.652633666992,0.0064477701671421,166.282089233398,458.057159423828,872.0
35823,1988,Cordova,Southcentral,Prince William Sound,Land Mammals,0.804,0.603,0.454,0.332,0.607,4186.0,120767.0,Ind.,,50.1599998474121,,62.3880577087402,0.0021459693089127,68.3491744995117,808.260070800781,872.0
35845,1988,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.09,0.032,0.032,0.024,0.066,70.0,1948.0,Ind.,,0.810000002384186,,9.0,3.46149863617029e-05,0.0,20.7118721008301,872.0
35851,1988,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.453,0.374,0.351,0.14,0.165,11035.0,11277.0,Ind.,,4.67999982833862,,10.3311252593994,0.000200386668439,0.0,49.2192916870117,872.0
35934,1988,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.152,0.144,0.144,0.032,0.016,488.0,488.0,Quarts,,0.200000002980232,,1.31578946113586,8.67151629790897e-06,0.0,2.816814661026,872.0
35938,1991,Cordova,Southcentral,Prince William Sound,Fish,0.98,0.891,0.881,0.782,0.861,289507.0,289507.0,lb.,37296.21875,126.430000305176,37296.21875,129.010208129883,0.0066833416931331,117.870262145996,538.204040527344,784.0
36144,1991,Cordova,Southcentral,Prince William Sound,Land Mammals,0.842,0.673,0.475,0.376,0.604,2313.0,114423.0,Ind.,298.0,49.9700012207031,14740.75,59.3467979431152,0.0026414839085191,73.8547592163086,260.261596679688,784.0
36171,1991,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.059,0.02,0.02,0.02,0.05,23.0,880.0,Ind.,3.0,0.379999995231628,113.400001525879,6.44067764282227,2.03150211746106e-05,0.0,7.04617881774902,784.0
36178,1991,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.416,0.366,0.317,0.089,0.158,4199.0,4025.0,Ind.,541.0,1.75999999046326,518.530029296875,4.23076915740967,9.29181405808777e-05,0.0,86.7413177490234,784.0
36283,1991,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.257,0.257,0.257,0.04,0.02,651.0,651.0,lb.,83.879997253418,0.280000001192093,83.879997253418,1.08949410915375,1.50284986375482e-05,0.0,6.21356153488159,784.0
36287,1992,Cordova,Southcentral,Prince William Sound,Fish,1.0,0.951,0.951,0.878,0.902,299902.0,299902.0,lb.,15683.6298828125,112.029998779297,15683.6298828125,112.029998779297,0.0068533676676452,117.824722290039,591.179809570313,784.0
36483,1992,Cordova,Southcentral,Prince William Sound,Land Mammals,0.902,0.585,0.512,0.415,0.78,2428.0,113569.0,Ind.,127.0,42.4199981689453,5939.2001953125,47.0288238525391,0.0025952816940844,60.8820991516113,226.422180175781,784.0
36511,1992,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.049,0.024,0.0,0.049,0.024,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,784.0
36519,1992,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.488,0.366,0.317,0.073,0.244,5029.0,3562.0,Ind.,263.0,1.33000004291534,186.309997558594,2.72540998458862,8.13989026937634e-05,0.0,90.2209167480469,784.0
36623,1992,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.122,0.122,0.122,0.0,0.0,69.0,278.0,Gal.,3.63000011444092,0.100000001490116,14.5200004577637,0.819672167301178,6.35286278338754e-06,0.0,4.97084951400757,784.0
36627,1993,Cordova,Southcentral,Prince William Sound,Fish,1.0,0.865,0.788,0.721,0.913,261340.0,261340.0,lb.,28730.849609375,88.129997253418,28730.849609375,88.129997253418,0.0068962424993515,90.0204620361328,495.228149414063,946.0
36852,1993,Cordova,Southcentral,Prince William Sound,Land Mammals,0.827,0.567,0.356,0.365,0.683,2301.0,73828.0,Ind.,253.0,24.8999996185303,8116.39990234375,30.1088275909424,0.001948173972778,31.7766532897949,214.740692138672,946.0
36880,1993,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.087,0.019,0.019,0.029,0.067,64.0,2407.0,Ind.,7.0,0.810000002384186,264.600006103516,9.31034469604492,6.35159376543015e-05,0.0,15.6581754684448,946.0
36889,1993,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.462,0.356,0.279,0.058,0.24,3457.0,3142.0,Ind.,380.0,1.05999994277954,345.459991455078,2.29437208175659,8.291112317238e-05,0.0,19.2315635681152,946.0
37062,1993,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.163,0.144,0.135,0.077,0.048,288.0,1151.0,Gal.,31.6299991607666,0.389999985694885,126.519996643066,2.39263796806335,3.03725992125692e-05,0.0,4.97084951400757,946.0
37091,1997,Cordova,Southcentral,Prince William Sound,Fish,0.937,0.822,0.751,0.684,0.806,263712.0,263712.0,lb.,,105.190002441406,,112.262542724609,0.0058623380027711,103.159545898438,762.128234863281,830.0
37321,1997,Cordova,Southcentral,Prince William Sound,Land Mammals,0.79,0.605,0.522,0.478,0.62,4346.0,136612.0,Ind.,,54.4900016784668,,68.9746856689453,0.003036895301193,65.4615478515625,377.041442871094,830.0
37354,1997,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.11,0.059,0.051,0.067,0.071,391.0,9114.0,Ind.,,3.64000010490418,,33.0909118652344,0.0002026049187406,0.0,139.183776855469,830.0
37365,1997,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.423,0.34,0.304,0.099,0.182,7852.0,5593.0,Ind.,,2.23000001907349,,5.2718677520752,0.0001243328151758,0.0,36.4404525756836,830.0
37857,1997,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.209,0.217,0.201,0.059,0.04,766.0,3066.0,Gal.,,1.22000002861023,,5.83732080459595,6.81574165355414e-05,0.0,149.125473022461,830.0
37905,2003,Cordova,Southcentral,Prince William Sound,Fish,0.93,0.761,0.722,0.611,0.757,256965.8125,256965.8125,lb.,45162.79296875,106.22119140625,45162.79296875,114.197418212891,0.612504184246063,144.893005371094,427.530334472656,910.0
38118,2003,Cordova,Southcentral,Prince William Sound,Land Mammals,0.736,0.509,0.449,0.351,0.569,127661.9609375,127661.9609375,lb.,21719.5,52.7712478637695,21719.5,71.7121887207031,0.304295301437378,83.6087417602539,320.619781494141,910.0
38147,2003,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.083,0.05,0.05,0.05,0.05,6772.39111328125,6772.39111328125,lb.,2080.0,2.79948329925537,2080.0,33.8078231811523,0.0161426849663258,0.0,59.8868980407715,910.0
38157,2003,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.377,0.285,0.276,0.122,0.163,6277.5849609375,6277.5849609375,lb.,1019.59997558594,2.59494662284851,1019.59997558594,6.88859081268311,0.0149632636457682,0.0,42.1900825500488,910.0
38564,2003,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.227,0.217,0.208,0.094,0.05,518.627746582031,2074.51098632813,Gal.,94.75,0.857534408569336,379.0,3.77608299255371,0.0049448078498244,0.0,24.8542461395264,910.0
38607,2014,Cordova,Southcentral,Prince William Sound,Fish,0.929,0.745,0.723,0.576,0.75,160230.0,160230.0,lb.,11828.2001953125,61.5754432678223,30721.599609375,66.2566146850586,0.529999971389771,96.1988220214844,131.789642333984,950.0
38833,2014,Cordova,Southcentral,Prince William Sound,Land Mammals,0.799,0.5,0.359,0.359,0.658,105088.1015625,105088.1015625,lb.,254.0,40.3847274780274,20334.0,50.5495910644531,0.34799998998642,62.377571105957,469.745269775391,950.0
38899,2014,Cordova,Southcentral,Prince William Sound,Marine Mammals,0.043,0.0,0.0,0.005,0.043,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0
38917,2014,Cordova,Southcentral,Prince William Sound,Birds and Eggs,0.337,0.266,0.212,0.092,0.179,3797.80004882813,3797.80004882813,lb.,857.0,1.45947825908661,732.700012207031,4.33135509490967,0.0129999993368983,0.0,20.5876007080078,950.0
39350,2014,Cordova,Southcentral,Prince William Sound,Plants/Greens/Mushrooms,0.25,0.239,0.239,0.076,0.082,834.799987792969,834.799987792969,lb.,136.899993896484,0.320820927619934,161.699996948242,1.28328371047974,0.003000000026077,0.0,8.11646461486816,950.0
39381,1987,Craig,Southeast,Ketchikan-Wrangell,Fish,0.889,,0.724,0.496,0.701,120769.0,120769.0,lb.,,102.150001525879,,114.904388427734,0.0055100126191973,,,365.0
39461,1987,Craig,Southeast,Ketchikan-Wrangell,Land Mammals,0.812,,0.56,0.297,0.457,3359.0,50170.0,Ind.,,42.4300003051758,,52.2536964416504,0.0022889757528901,,,365.0
39468,1987,Craig,Southeast,Ketchikan-Wrangell,Marine Mammals,0.094,,0.074,0.074,0.031,77.0,6479.0,Ind.,,5.48000001907349,,58.2978744506836,0.0002956004464067,,,365.0
39472,1987,Craig,Southeast,Ketchikan-Wrangell,Birds and Eggs,0.127,,0.062,0.01,0.076,739.0,885.0,Ind.,,0.75,,5.9055118560791,4.03775884478819e-05,,,365.0
39527,1987,Craig,Southeast,Ketchikan-Wrangell,Plants/Greens/Mushrooms,0.373,,0.279,0.148,0.117,2099.0,2099.0,Quarts,,1.77999997138977,,4.77211809158325,9.57656011451036e-05,,,365.0
39555,1997,Craig,Southeast,Ketchikan-Wrangell,Fish,0.96,0.798,0.78,0.584,0.734,224289.0,224289.0,lb.,63818.8984375,127.129997253418,63818.94140625,132.42707824707,0.0055116801522672,130.333892822266,1213.30517578125,608.0
39768,1997,Craig,Southeast,Ketchikan-Wrangell,Land Mammals,0.809,0.595,0.48,0.301,0.503,3001.0,82142.0,Ind.,854.0,46.560001373291,23372.75,57.5525360107422,0.0020185583271086,72.6702880859375,408.541687011719,608.0
39818,1997,Craig,Southeast,Ketchikan-Wrangell,Marine Mammals,0.087,0.064,0.064,0.058,0.04,316.0,17824.0,Ind.,90.0,10.1000003814697,5071.5,116.09196472168,0.0004380071477498,0.0,313.163513183594,608.0
39850,1997,Craig,Southeast,Ketchikan-Wrangell,Birds and Eggs,0.156,0.127,0.121,0.058,0.069,1940.0,1604.0,Ind.,552.0,0.910000026226044,456.299987792969,5.83333349227905,3.94167109334376e-05,0.0,49.0871353149414,608.0
40344,1997,Craig,Southeast,Ketchikan-Wrangell,Plants/Greens/Mushrooms,0.48,0.399,0.399,0.191,0.191,7534.0,5844.0,Quarts,2143.80004882813,3.30999994277954,1662.9599609375,6.8958330154419,0.0001436105085304,0.0,27.7668533325195,608.0
40430,2003,Crooked Creek,Western,Middle Kuskokwim River Basin,Land Mammals,1.0,0.7,0.41,0.41,0.85,33.0,6627.0,Ind.,25.0,42.4799995422363,4970.0,,,,,36.0
40438,2004,Crooked Creek,Western,Middle Kuskokwim River Basin,Land Mammals,0.9,0.69,0.24,0.14,0.83,12.0,2985.0,Ind.,9.0,21.6000003814697,2220.0,,,,,39.0
40446,2005,Crooked Creek,Western,Middle Kuskokwim River Basin,Land Mammals,0.71,0.59,0.35,0.29,0.53,18.0,6662.0,Ind.,10.0,43.1707305908203,3540.0,,,,,32.0
40455,2009,Crooked Creek,Western,Middle Kuskokwim River Basin,Fish,0.939,0.939,0.818,0.485,0.636,23058.0,23058.0,lb.,19022.69921875,200.238952636719,19022.69921875,213.157592773438,0.0081593599170446,,,40.0
40487,2009,Crooked Creek,Western,Middle Kuskokwim River Basin,Land Mammals,0.788,0.788,0.424,0.333,0.606,3714.0,3714.0,lb.,3064.0,32.2526321411133,3064.0,40.9360313415527,0.0013142338721081,,,40.0
40514,2009,Crooked Creek,Western,Middle Kuskokwim River Basin,Marine Mammals,0.061,0.061,0.0,0.0,0.061,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,,,40.0
40520,2009,Crooked Creek,Western,Middle Kuskokwim River Basin,Birds and Eggs,0.394,0.394,0.333,0.212,0.152,213.0,213.0,lb.,175.449996948242,1.84684205055237,175.449996948242,4.68813753128052,7.52553314669058e-05,,,40.0
40584,2009,Crooked Creek,Western,Middle Kuskokwim River Basin,Plants/Greens/Mushrooms,0.606,0.606,0.576,0.303,0.121,111.0,93.0,Gal.,91.5,0.811184227466583,77.0625,1.33845388889313,3.30542243318632e-05,,,40.0
40604,1994,Deering,Arctic,Kotzebue,Fish,1.0,0.838,0.838,0.811,0.946,33681.0,33681.0,lb.,28322.310546875,228.410003662109,28322.310546875,228.410003662109,0.0033979681320488,,,44.0
40719,1994,Deering,Arctic,Kotzebue,Land Mammals,0.946,0.676,0.649,0.568,0.757,239.0,27937.0,Ind.,201.0,189.460006713867,23492.5,200.274856567383,0.0028184745460748,,,44.0
40741,1994,Deering,Arctic,Kotzebue,Marine Mammals,0.919,0.486,0.486,0.541,0.757,113.0,32603.0,Ind.,95.0,221.100006103516,27416.0,240.587600708008,0.0032892122399061,,,44.0
40754,1994,Deering,Arctic,Kotzebue,Birds and Eggs,0.838,0.703,0.703,0.568,0.595,2741.0,3481.0,Ind.,2305.0,23.6100006103516,2927.31005859375,28.1742248535156,0.0003511869290377,,,44.0
40972,1994,Deering,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.676,0.622,0.622,0.243,0.27,64.0,101.0,Gal.,53.439998626709,0.680000007152557,85.129997253418,1.00591719150543,1.0189566637564e-05,,,44.0
40974,1997,Deering,Arctic,Kotzebue,Birds and Eggs,,,0.553,,,2105.0,1861.0,Ind.,1600.0,11.789999961853,1414.31005859375,,,,,50.0
41506,2007,Deering,Arctic,Kotzebue,Land Mammals,0.871,0.548,0.452,0.548,0.742,209.0,25773.0,lb.,138.0,168.30696105957,16999.0,193.241333007813,1.0,369.439361572266,369.439361572266,48.0
41527,2013,Deering,Arctic,Kotzebue,Fish,1.0,0.781,0.75,0.5,0.781,15134.0,15134.0,lb.,2873.0,118.349578857422,10905.7001953125,118.349578857422,0.17799998819828,,,44.0
41616,2013,Deering,Arctic,Kotzebue,Land Mammals,1.0,0.469,0.406,0.625,0.844,56309.8984375,56309.8984375,lb.,359.0,440.351013183594,41033.1015625,440.351013183594,0.664000034332275,,,44.0
41639,2013,Deering,Arctic,Kotzebue,Marine Mammals,0.938,0.375,0.188,0.406,0.844,9323.900390625,9323.900390625,lb.,31.0,72.9139785766602,6781.0,77.7749099731445,0.109999999403954,,,44.0
41649,2013,Deering,Arctic,Kotzebue,Birds and Eggs,0.844,0.406,0.375,0.344,0.656,1943.30004882813,1943.30004882813,lb.,1520.0,15.1965961456299,1363.30004882813,18.0107803344727,0.0230000000447035,,,44.0
41847,2013,Deering,Arctic,Kotzebue,Plants/Greens/Mushrooms,0.563,0.438,0.406,0.188,0.25,272.399993896484,272.399993896484,lb.,186.899993896484,2.13021516799927,198.100006103516,3.78704905509949,0.003000000026077,,,44.0
41858,2017,Deering,Arctic,Kotzebue,Land Mammals,0.957,0.63,0.565,0.587,0.783,349.108703613281,49018.0859375,Ind.,303.0,267.572326660156,42544.0,2.79734706878662,1.0,,,53.0
41884,1984,Dillingham,Southwest,Bristol Bay,Fish,0.928,0.778,0.765,0.471,0.627,324303.0,324300.0,lb.,71806.5,158.860000610352,71806.5,171.185333251953,0.0065583251416683,,,691.0
41951,1984,Dillingham,Southwest,Bristol Bay,Land Mammals,0.784,0.425,0.333,0.222,0.699,2452.0,134489.0,Ind.,543.0,65.879997253418,29778.0,84.0306091308594,0.002719773678109,,,691.0
41970,1984,Dillingham,Southwest,Bristol Bay,Marine Mammals,0.268,0.046,0.039,0.059,0.235,68.0,6067.0,Ind.,15.0,2.97000002861023,1344.0,11.0820903778076,0.0001226930617121,,,691.0
41977,1984,Dillingham,Southwest,Bristol Bay,Birds and Eggs,0.627,0.49,0.484,0.209,0.314,9674.0,10807.0,Ind.,2142.0,5.28999996185303,2393.10009765625,8.43700122833252,0.0002185501653002,,,691.0
42165,2010,Dillingham,Southwest,Bristol Bay,Fish,0.937,0.755,0.748,0.636,0.737,59927.0,316260.0,0,22341.7734375,137.859283447266,117033.375,147.058364868164,0.0065002865158021,,,726.0
42310,2010,Dillingham,Southwest,Bristol Bay,Land Mammals,0.807,0.522,0.367,0.403,0.702,1979.0,118362.0,0,887.0,51.594596862793,54250.68359375,63.9545936584473,0.0024327680002898,,,726.0
42358,2010,Dillingham,Southwest,Bristol Bay,Marine Mammals,0.327,0.051,0.035,0.077,0.292,33.0,10108.0,0,18.0,4.40630626678467,5786.0,13.4590253829956,0.0002077643875963,,,726.0
42371,2010,Dillingham,Southwest,Bristol Bay,Birds and Eggs,0.727,0.531,0.504,0.346,0.422,15974.0,13052.0,0,7226.0,5.68943977355957,5700.93994140625,7.82160186767578,0.0002682661870494,,,726.0
42613,2010,Dillingham,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.455,0.453,0.453,0.171,0.136,1786.0,1786.0,Gal.,513.125,0.77879810333252,513.125,1.71252334117889,3.67215798178222e-05,,,726.0
42616,2014,Dillingham,Southwest,Bristol Bay,Fish,0.9,0.6,0.5,0.6,0.8,219035.296875,219035.296875,Lbs.,10751.0,90.4551544189453,70061.796875,95.8659744262695,100.0,46.3735847473145,766.5546875,829.0
42657,2016,Dillingham,Southwest,Bristol Bay,Fish,0.882,0.539,0.503,0.519,0.61,245962.421875,245962.421875,Lbs.,78179.390625,107.264640808105,78179.390625,121.598083496094,1.0,,444.432037353516,815.0
42694,2021,Dillingham,Southwest,Bristol Bay,Fish,0.955,0.768,0.748,0.755,0.813,235450.875,235450.875,lb,13758.982421875,122.95499420166,54584.01953125,128.770431518555,0.618332386016846,172.393341064453,233.265258789063,816.0
42867,2021,Dillingham,Southwest,Bristol Bay,Land Mammals,0.839,0.49,0.303,0.529,0.748,1142.08129882813,82997.078125,ind,265.0,43.341968536377,19057.5390625,51.6769638061524,0.217963859438896,65.6217727661133,65.6217727661133,816.0
42911,2021,Dillingham,Southwest,Bristol Bay,Marine Mammals,0.335,0.103,0.077,0.174,0.31,103.277420043945,21955.05859375,ind,23.0,11.4651679992676,4107.0,34.1750221252441,0.0576575621962547,0.0,36.4386100769043,816.0
42937,2021,Dillingham,Southwest,Bristol Bay,Birds and Eggs,0.677,0.484,0.477,0.394,0.49,13994.3486328125,13429.2626953125,ind,3243.79516601563,7.01290607452393,3114.7021484375,10.3523855209351,0.0352674350142479,14.4847831726074,45.669677734375,816.0
43367,2021,Dillingham,Southwest,Bristol Bay,Plants/Greens/Mushrooms,0.497,0.419,0.419,0.258,0.181,1661.24975585938,1677.38684082031,gal,385.109985351563,0.875949501991272,388.859985351563,1.76327502727509,0.0044050910510122,0.0,3.35532331466675,816.0
43398,1995,Diomede,Arctic,Bering Strait,Birds and Eggs,,,0.564,,,6089.0,1868.0,Ind.,5792.0,13.2600002288818,1777.15002441406,,,,,41.0
43544,2013,Diomede,Arctic,Bering Strait,Fish,0.56,0.24,0.16,0.28,0.44,801.200012207031,801.200012207031,lb.,497.0,10.0706663131714,513.599975585938,17.9833335876465,0.034000001847744,,,39.0
43623,2013,Diomede,Arctic,Bering Strait,Land Mammals,0.28,0.04,0.04,0.08,0.24,839.299987792969,839.299987792969,lb.,1.0,10.5490198135376,538.0,37.6750717163086,0.0350000001490116,,,39.0
43653,2013,Diomede,Arctic,Bering Strait,Marine Mammals,0.68,0.44,0.32,0.44,0.6,16991.599609375,16991.599609375,lb.,48.0,213.569442749023,10501.0,314.072723388672,0.71399998664856,,,39.0
43666,2013,Diomede,Arctic,Bering Strait,Birds and Eggs,0.72,0.6,0.56,0.48,0.52,1730.59997558594,1730.59997558594,lb.,3958.10009765625,21.7523536682129,1096.90002441406,30.2116012573242,0.0729999989271164,,,39.0
43835,2013,Diomede,Arctic,Bering Strait,Plants/Greens/Mushrooms,0.52,0.32,0.32,0.16,0.36,211.0,211.0,lb.,66.0999984741211,2.65232014656067,135.100006103516,5.10061597824097,0.0089999996125698,,,39.0
43848,1987,Dot Lake,Interior,Tanana River Basin,Fish,1.0,0.733,0.733,0.467,0.8,3423.0,3423.0,lb.,2567.17993164063,52.3899993896484,2567.17993164063,52.3899993896484,0.0045307744294405,,,20.0
43950,1987,Dot Lake,Interior,Tanana River Basin,Land Mammals,0.933,0.667,0.6,0.267,0.733,315.0,3485.0,Ind.,236.0,53.3400001525879,2614.0,57.1704177856445,0.0046128393150866,,,20.0
43979,1987,Dot Lake,Interior,Tanana River Basin,Birds and Eggs,0.733,0.6,0.6,0.467,0.4,148.0,148.0,lb.,110.860000610352,2.26999998092651,110.860000610352,3.09686207771301,0.0001958967623068,,,20.0
44015,1987,Dot Lake,Interior,Tanana River Basin,Plants/Greens/Mushrooms,0.733,0.733,0.733,0.267,0.133,45.0,45.0,Quarts,34.0,0.689999997615814,34.0,0.941336929798126,5.95632009208202e-05,,,20.0
44017,2000,Dot Lake,Interior,Tanana River Basin,Birds and Eggs,,,0.133,,,36.0,56.0,Ind.,26.0,0.899999976158142,40.2999992370606,,,,,21.0
44266,2011,Dot Lake,Interior,Tanana River Basin,Fish,1.0,0.5,0.5,0.214,0.857,2598.0,2598.0,lb.,1732.21398925781,52.4913330078125,1732.21398925781,52.4913330078125,0.443714112043381,45.7716331481934,637.287719726563,21.0
44389,2011,Dot Lake,Interior,Tanana River Basin,Land Mammals,0.929,0.5,0.286,0.214,0.857,2516.0,2516.0,lb.,1677.0,50.8181800842285,1677.0,54.7272720336914,0.42957079410553,78.9122314453125,503.298492431641,21.0
44427,2011,Dot Lake,Interior,Tanana River Basin,Birds and Eggs,0.429,0.429,0.429,0.143,0.143,63.0,63.0,lb.,41.762565612793,1.26553225517273,41.762565612793,2.95290851593018,0.0106976618990302,0.961190164089203,9.46014785766602,21.0
44584,2011,Dot Lake,Interior,Tanana River Basin,Plants/Greens/Mushrooms,0.5,0.5,0.5,0.214,0.071,86.0,87.0,Gal.,57.6100006103516,1.75666666030884,57.9700012207031,3.51333332061768,0.0148492660373449,0.116504281759262,11.91139793396,21.0
44645,2017,Eagle,Interior,Upper Yukon River Basin,Fish,0.897,0.638,0.586,0.431,0.724,99493.9140625,99493.9140625,Lbs.,96409.4921875,619.833312988281,96409.4921875,691.352600097656,0.89689314365387,903.482238769531,7219.1201171875,70.0
44769,2017,Eagle,Interior,Upper Yukon River Basin,Land Mammals,0.741,0.603,0.466,0.328,0.5,9928.8359375,9928.8359375,Lbs.,8226.75,61.8552780151367,8226.75,83.4327011108399,0.0895040258765221,116.290161132813,222.859741210938,70.0
44825,2017,Eagle,Interior,Upper Yukon River Basin,Marine Mammals,0.017,0.0,0.0,0.0,0.017,0.0,0.0,Lbs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
44843,2017,Eagle,Interior,Upper Yukon River Basin,Birds and Eggs,0.569,0.569,0.534,0.103,0.103,515.708129882813,515.708129882813,Lbs.,427.300994873047,3.2127902507782,427.300994873047,5.64672231674194,0.0046488782390952,1.05630552768707,46.2537536621094,70.0
45137,2017,Eagle,Interior,Upper Yukon River Basin,Plants/Greens/Mushrooms,0.483,0.483,0.483,0.121,0.086,204.418106079102,204.418106079102,Lbs.,162.5,1.27349662780762,162.5,2.63795709609985,0.0018427378963679,0.0,24.8542461395264,70.0
