X,Y,OBJECTID,CommunityName,EntityName,PreKindergarten,Kindergarten,FirstGrade,SecondGrade,ThirdGrade,FourthGrade,FifthGrade,SixthGrade,SeventhGrade,EighthGrade,NinthGrade,TenthGrade,EleventhGrade,TwelfthGrade,TotalEnrollmentK12,TotalEnrollmentPK12,PeriodStartDate,PeriodEndDate,SchoolYear,DataYear,AsOfDate
-16635133.692228,8429309.52199127,2890,Bear Creek,William H. Seward Elementary School,26,52,56,52,29,42,46,36,0,0,0,0,0,0,313,339,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16635133.692228,8429309.52199127,2891,Bear Creek,William H. Seward Elementary School,23,47,52,56,50,29,43,0,0,0,0,0,0,0,277,300,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16635133.692228,8429309.52199127,2892,Bear Creek,William H. Seward Elementary School,30,62,45,33,41,47,43,34,0,0,0,0,0,0,305,335,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16635133.692228,8429309.52199127,2893,Bear Creek,William H. Seward Elementary School,24,34,49,50,48,55,47,0,0,0,0,0,0,0,283,307,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2894,Napakiak,William Miller Memorial School,9,5,6,7,11,7,4,5,5,5,8,5,7,5,80,89,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2895,Napakiak,William Miller Memorial School,9,11,6,7,5,6,13,5,12,8,4,1,0,0,78,87,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2896,Napakiak,William Miller Memorial School,0,11,9,4,6,6,5,15,5,14,8,1,0,0,84,84,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2897,Napakiak,William Miller Memorial School,0,9,13,9,5,5,7,7,14,6,11,6,4,0,96,96,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2898,Napakiak,William Miller Memorial School,6,8,8,12,9,5,5,5,5,12,12,7,5,2,95,101,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18030517.2998091,8555928.80675942,2899,Napakiak,William Miller Memorial School,7,10,9,8,5,12,6,7,5,5,6,7,3,2,85,92,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2900,Anchorage,William Tyson Elementary,17,71,71,74,61,68,66,0,0,0,0,0,0,0,411,428,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2901,Anchorage,William Tyson Elementary,16,80,89,73,87,63,67,0,0,0,0,0,0,0,459,475,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2902,Anchorage,William Tyson Elementary,16,79,67,76,66,59,58,0,0,0,0,0,0,0,405,421,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2903,Anchorage,William Tyson Elementary,16,79,81,75,61,59,57,0,0,0,0,0,0,0,412,428,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2904,Anchorage,William Tyson Elementary,1,96,88,69,72,71,84,0,0,0,0,0,0,0,480,481,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16678491.9923577,8678154.53919204,2905,Anchorage,William Tyson Elementary,16,72,72,58,63,70,63,0,0,0,0,0,0,0,398,414,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2906,Anchorage,Williwaw Elementary,36,59,54,65,70,52,60,0,0,0,0,0,0,0,360,396,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2907,Anchorage,Williwaw Elementary,13,70,61,55,63,61,46,0,0,0,0,0,0,0,356,369,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2908,Anchorage,Williwaw Elementary,33,73,61,65,59,63,63,1,0,0,0,0,0,0,385,418,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2909,Anchorage,Williwaw Elementary,29,67,71,54,62,52,56,0,0,0,0,0,0,0,362,391,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2910,Anchorage,Williwaw Elementary,33,59,64,80,57,61,52,0,0,0,0,0,0,0,373,406,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16675358.0186296,8674500.51377846,2911,Anchorage,Williwaw Elementary,31,55,56,42,57,56,45,0,0,0,0,0,0,0,311,342,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2912,Anchorage,Willow Crest Elementary,16,76,66,59,58,45,55,52,0,0,0,0,0,0,411,427,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2913,Anchorage,Willow Crest Elementary,14,60,61,49,47,41,45,57,0,0,0,0,0,0,360,374,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2914,Anchorage,Willow Crest Elementary,15,59,68,68,57,63,43,56,0,0,0,0,0,0,414,429,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2915,Anchorage,Willow Crest Elementary,16,52,47,57,55,56,58,46,0,0,0,0,0,0,371,387,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2916,Anchorage,Willow Crest Elementary,15,58,64,59,61,58,56,43,0,0,0,0,0,0,399,414,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16687135.9816533,8667315.21359708,2917,Anchorage,Willow Crest Elementary,0,73,65,55,53,56,59,54,0,0,0,0,0,0,415,415,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2918,Willow,Willow Elementary,11,18,20,14,17,18,13,18,0,0,0,0,0,0,118,129,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2919,Willow,Willow Elementary,4,21,18,26,23,22,20,0,0,0,0,0,0,0,130,134,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2920,Willow,Willow Elementary,18,24,24,19,28,22,20,0,0,0,0,0,0,0,137,155,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2921,Willow,Willow Elementary,24,18,25,18,16,20,18,14,0,0,0,0,0,0,129,153,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2922,Willow,Willow Elementary,16,18,18,21,14,17,15,11,0,0,0,0,0,0,114,130,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16703043.5744024,8798288.00984527,2923,Willow,Willow Elementary,20,19,22,18,23,21,18,14,0,0,0,0,0,0,135,155,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2924,Anchorage,Winterberry School,0,37,30,34,28,29,28,28,29,24,0,0,0,0,267,267,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2925,Anchorage,Winterberry School,0,22,28,28,28,30,28,31,18,20,0,0,0,0,233,233,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2926,Anchorage,Winterberry School,0,32,34,31,35,29,28,31,27,26,0,0,0,0,273,273,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2927,Anchorage,Winterberry School,0,27,29,30,27,29,28,28,25,18,0,0,0,0,241,241,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2928,Anchorage,Winterberry School,0,27,32,29,29,29,28,30,27,26,0,0,0,0,257,257,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16674818.6892777,8670633.29863741,2929,Anchorage,Winterberry School,0,22,28,28,28,28,28,23,23,20,0,0,0,0,228,228,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2930,Anchorage,Wonder Park Elementary,40,67,57,66,73,60,70,0,0,0,0,0,0,0,393,433,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2931,Anchorage,Wonder Park Elementary,12,59,61,59,52,54,48,0,0,0,0,0,0,0,333,345,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2932,Anchorage,Wonder Park Elementary,33,59,69,55,66,69,54,0,0,0,0,0,0,0,372,405,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2933,Anchorage,Wonder Park Elementary,43,54,68,66,58,65,58,0,0,0,0,0,0,0,369,412,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2934,Anchorage,Wonder Park Elementary,38,50,48,63,58,54,55,0,0,0,0,0,0,0,328,366,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16674034.034032,8676406.86199198,2935,Anchorage,Wonder Park Elementary,39,72,65,59,69,62,51,0,0,0,0,0,0,0,378,417,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2936,Ptarmigan Heights,Woodriver Elementary,5,76,67,74,51,55,65,59,0,0,0,0,0,0,447,452,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2937,Ptarmigan Heights,Woodriver Elementary,4,52,78,60,56,69,63,58,0,0,0,0,0,0,436,440,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2938,Ptarmigan Heights,Woodriver Elementary,3,59,77,60,83,59,63,69,0,0,0,0,0,0,470,473,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2939,Ptarmigan Heights,Woodriver Elementary,2,46,63,66,66,63,81,49,0,0,0,0,0,0,434,436,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2940,Ptarmigan Heights,Woodriver Elementary,2,60,63,57,67,69,57,69,0,0,0,0,0,0,442,444,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16460847.2835831,9566012.9798603,2941,Ptarmigan Heights,Woodriver Elementary,2,59,69,79,63,83,55,60,0,0,0,0,0,0,468,470,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2942,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,26,17,24,25,92,92,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2943,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,22,25,21,34,102,102,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2944,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,18,23,20,22,83,83,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2945,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,20,23,25,20,88,88,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2946,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,22,25,20,21,88,88,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14736603.3198191,7652980.00977178,2947,Wrangell,Wrangell High School,0,0,0,0,0,0,0,0,0,0,22,23,23,16,84,84,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2948,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,8,20,97,16,141,141,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2949,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,6,19,38,59,122,122,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2950,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,5,19,31,55,110,110,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2951,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,4,20,35,44,103,103,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2952,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,14,17,38,53,122,122,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-14964307.6727518,8031347.6622752,2953,Juneau,Yaakoosge Daakahidi Alt. H.S.,0,0,0,0,0,0,0,0,0,0,4,15,104,17,140,140,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2954,Atka,Yakov E. Netsvetov School,2,1,0,1,0,1,0,1,1,0,3,1,1,0,10,12,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2955,Atka,Yakov E. Netsvetov School,0,2,1,1,2,0,0,0,0,1,0,2,1,0,10,10,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2956,Atka,Yakov E. Netsvetov School,0,1,1,1,2,1,1,0,0,1,0,0,2,2,12,12,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2957,Atka,Yakov E. Netsvetov School,0,2,1,3,0,0,1,1,1,0,2,2,0,1,14,14,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2958,Atka,Yakov E. Netsvetov School,1,1,3,0,0,1,0,1,0,2,1,0,0,2,11,12,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-19392649.3436821,6838718.85859654,2959,Atka,Yakov E. Netsvetov School,0,4,0,0,1,1,1,0,2,2,0,1,1,1,14,14,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2960,Yakutat,Yakutat School,1,5,7,8,7,4,7,12,6,7,6,6,8,8,91,92,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2961,Yakutat,Yakutat School,0,8,3,7,5,7,4,6,5,3,4,9,2,5,68,68,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2962,Yakutat,Yakutat School,1,5,9,3,5,5,6,4,7,6,4,2,8,2,66,67,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2963,Yakutat,Yakutat School,0,5,5,6,5,5,9,6,3,7,8,6,4,4,73,73,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2964,Yakutat,Yakutat School,1,9,5,7,8,6,3,7,12,5,9,5,8,8,92,93,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-15553869.595456,8299463.96712589,2965,Yakutat,Yakutat School,1,7,8,6,9,10,6,5,8,11,8,8,5,7,98,99,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2966,Napaskiak,Z. John Williams Memorial School,0,13,15,14,12,7,10,14,11,13,18,14,6,9,156,156,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2967,Napaskiak,Z. John Williams Memorial School,1,11,11,15,10,18,17,16,12,12,14,6,5,4,151,152,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2968,Napaskiak,Z. John Williams Memorial School,1,12,12,12,15,10,18,16,15,12,17,6,4,6,155,156,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2969,Napaskiak,Z. John Williams Memorial School,1,15,15,7,11,16,8,16,15,12,17,13,6,5,156,157,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2970,Napaskiak,Z. John Williams Memorial School,0,18,18,14,8,11,12,8,18,10,18,8,9,6,158,158,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18007126.3288756,8559030.58726906,2971,Napaskiak,Z. John Williams Memorial School,0,11,16,10,17,17,17,12,13,11,12,6,4,6,152,152,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2972,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,0,13,10,11,0,0,0,0,0,0,34,34,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2973,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,14,17,16,0,0,0,0,0,0,0,47,47,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2974,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,16,8,7,12,0,0,0,0,0,0,43,43,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2975,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,0,7,13,9,0,0,0,0,0,0,29,29,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2976,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,16,15,6,5,0,0,0,0,0,0,42,42,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17851358.8137574,8744368.37188002,2977,Lower Kalskag,Zackar Levi Elementary,0,0,0,0,0,11,10,12,0,0,0,0,0,0,33,33,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,2978,Anderson,Anderson School,0,2,0,0,3,1,4,4,2,2,2,2,4,1,27,27,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16574961.3324167,9197128.22288557,2979,Cantwell,Cantwell School,0,3,0,0,0,1,1,0,1,0,2,0,2,5,15,15,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16588187.3804536,9317614.99622005,2980,Healy,Denali PEAK,45,41,53,45,61,56,60,63,52,67,63,57,49,49,716,761,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16588152.5833166,9317572.36758033,2981,Healy,Tri-Valley School,2,21,14,11,17,15,11,15,13,12,10,18,7,16,180,182,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16679307.9562102,8658959.14660887,2982,Anchorage,Abbott Loop Elementary,16,37,44,37,41,50,37,50,0,0,0,0,0,0,296,312,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16678985.1158833,8673514.63537657,2983,Anchorage,Airport Heights Elementary,17,47,45,31,46,52,54,44,0,0,0,0,0,0,319,336,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16676215.3883233,8671838.83231788,2984,Anchorage,Alaska Native Cultural Charter School,17,36,36,41,42,49,37,25,21,19,0,0,0,0,306,323,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16672991.4704504,8670522.85720086,2985,Anchorage,Alaska State School for Deaf and Hard of Hearing,1,1,1,3,2,3,3,2,1,2,3,1,3,1,26,27,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16668411.9690518,8670158.00945646,2986,Anchorage,Anchorage STrEaM Academy,0,0,0,0,0,0,0,50,50,51,0,0,0,0,151,151,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,2987,Anchorage,Aquarian Charter School,0,60,52,60,54,57,52,47,0,0,0,0,0,0,382,382,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16685340.1627148,8676025.29543782,2988,Anchorage,Avail School,0,0,0,0,0,0,0,0,2,5,2,12,17,52,90,90,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16668215.2975678,8679344.94844518,2989,Anchorage,Bartlett High School,0,0,0,0,0,0,0,0,0,0,395,368,323,326,1412,1412,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16671350.120775,8670332.33187251,2990,Anchorage,Baxter Elementary,0,47,44,49,47,52,68,40,0,0,0,0,0,0,347,347,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16691281.742686,8654678.07414692,2991,Anchorage,Bayshore Elementary,1,68,63,54,73,72,65,67,0,0,0,0,0,0,462,463,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16670015.1162157,8645147.58756301,2992,Anchorage,Bear Valley Elementary,2,54,52,60,55,52,62,50,0,0,0,0,0,0,385,387,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16671136.5785995,8667185.84736903,2993,Anchorage,Benson Secondary/S.E.A.R.C.H.,0,0,0,0,0,0,0,0,0,0,4,33,64,133,234,234,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16680735.3388037,8652261.3026881,2994,Anchorage,Bowman Elementary,60,81,66,76,64,77,88,71,0,0,0,0,0,0,523,583,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16686883.269266,8661448.29156948,2995,Anchorage,Campbell Elementary,39,59,56,46,52,60,36,43,0,0,0,0,0,0,352,391,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16685610.9198802,8673763.43121167,2996,Anchorage,Central Middle School of Science,0,0,0,0,0,0,0,0,192,178,0,0,0,0,370,370,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16669803.5449518,8672980.18970025,2997,Anchorage,Chester Valley Elementary,19,38,42,35,44,37,49,1,0,0,0,0,0,0,246,265,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16691183.2559948,8658411.33740881,2998,Anchorage,Chinook Elementary,1,72,72,67,61,71,92,55,0,0,0,0,0,0,490,491,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16685771.6832587,8674278.16066653,2999,Anchorage,Chugach Optional Elementary,1,39,36,41,32,43,40,40,0,0,0,0,0,0,271,272,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16676893.6037681,8677119.63270206,3000,Anchorage,Clark Middle School,0,0,0,0,0,0,0,286,275,320,0,0,0,0,881,881,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
-16673786.1643765,8670199.72766628,3001,Anchorage,College Gate Elementary,1,57,55,50,46,55,52,48,0,0,0,0,0,0,363,364,2018/07/01 08:00:00+00,2019/06/30 08:00:00+00,2018/2019,2019,2018/10/01 08:00:00+00
