X,Y,OBJECTID,Place,Geo_Src,e_Per_Capita_Income,m_Per_Capita_Income,e_median_Household_Income,m_median_Household_Income,e_median_Family_Income,m_median_Family_Income,e_Pop_of_Poverty_Det,m_Pop_of_Poverty_Det,e_Pop_Below_125pct_Poverty,m_Pop_Below_125pct_Poverty,e_Pop_Below_Poverty,m_Pop_Below_Poverty,e_Pop_18_64_of_Poverty_Det,m_Pop_18_64_of_Poverty_Det,e_Pop_18_64_Below_Poverty,m_Pop_18_64_Below_Poverty,e_Pop_65_plus_of_Poverty_Det,m_Pop_65_plus_of_Poverty_Det,e_Pop_65_plus_Below_Poverty,m_Pop_65_plus_Below_Poverty,e_Pop_under_18_of_Poverty_Det,m_Pop_under_18_of_Poverty_Det,e_Pop_under_18_Below_Poverty,m_Pop_under_18_Below_Poverty,e_Households_Below_Poverty,m_Households_Below_Poverty,Start_Year,End_Year,PlaceID
-15719157.8167796,9552995.61796396,3574,Eagle,P,19079,4636,33393,9912,34464,6892,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{99E4149C-E691-4714-88EC-9EDCEF72C195}
-14878758.0609857,7549487.03891262,3575,Edna Bay,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{85B7409D-F9A3-4D1C-8587-BA31448CD26E}
-18037041.1291412,8448636.97364217,3576,Eek,P,10764,3082,28750,12801,35536,9534,,,,,,,,,,,,,,,,,,,10,9,2007,2011,{59543E82-DA08-4E48-BAA3-B0E7C0FF4767}
-17518988.4125428,8011365.49685887,3577,Egegik,P,36908,14850,76563,5400,76875,2086,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{F7D03E2F-5588-4343-BE94-44E824B7A836}
-16372988.328609,9522017.29511211,3578,Eielson AFB,P,20277,1939,60598,15378,60598,15378,,,,,,,,,,,,,,,,,,,20,23,2007,2011,{A74F371F-C334-4DC3-88A4-A4FCC1B1E8FD}
-17530376.0001536,8256476.2989067,3579,Ekwok,P,24747,5453,33750,71525,118438,49983,,,,,,,,,,,,,,,,,,,7,7,2007,2011,{FAF5958B-8A56-4E28-B3B1-66B772A5A166}
-15177910.0843907,8008163.78366283,3580,Elfin Cove,P,21375,14788,9500,80811,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{4BAA8104-672E-401E-88E8-341E10A478B8}
-18063202.2799259,9508086.85094371,3581,Elim,P,11080,3032,34583,38960,51667,26746,,,,,,,,,,,,,,,,,,,18,12,2007,2011,{962DB38D-BABD-43F0-AF8E-6B3C0964C131}
-18315378.7724165,9045765.64857705,3582,Emmonak,P,15442,2096,59875,7745,49750,9612,,,,,,,,,,,,,,,,,,,34,12,2007,2011,{6E142FF4-3A51-4D60-9F7A-8B65E66A9133}
-16472701.2757039,9570394.18361401,3583,Ester,P,28096,8394,52946,37588,77542,42481,,,,,,,,,,,,,,,,,,,78,91,2007,2011,{C975E5F6-90CB-420B-9766-C43941847789}
-16382673.0104282,8844601.11827285,3584,Eureka Roadhouse,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{463333A9-778A-4087-B2B6-C834DF7F1809}
-16865546.7834434,10134617.5060728,3585,Evansville,P,53057,23864,51250,78155,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{FF9ACB36-15C3-4C3B-831F-7686F69D80ED}
-15077462.2436435,8055392.88265615,3586,Excursion Inlet,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{E209147C-83F5-4D19-AD3F-CB78B1F679F5}
-16444254.1310858,9566271.87088456,3587,Fairbanks,P,27522,980,55409,3404,63564,4696,,,,,,,,,,,,,,,,,,,559,160,2007,2011,{7102AFBB-6F0A-4C7A-92FF-6F5A6D66AB18}
-18191245.5091054,7333781.24025852,3588,False Pass,P,21387,10421,48750,60426,67917,100573,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{223C147A-542C-4057-8AE2-C5C99FC10AB1}
-16602782.7855767,8774282.41258619,3589,Farm Loop,P,36651,9337,87917,18355,90625,18114,,,,,,,,,,,,,,,,,,,16,18,2007,2011,{803C9DC0-CB68-4FB4-8746-A65C69A5905F}
-16448634.4496328,9579406.8471837,3590,Farmers Loop,P,38765,4705,91453,13342,100903,26195,,,,,,,,,,,,,,,,,,,56,48,2007,2011,{69F4E278-CF90-4297-B76E-3E6C8AF33FFF}
-16599487.2199191,9354104.28255344,3591,Ferry,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{6271DC39-C422-443B-AB71-71A2246047FD}
-16614286.7218702,8786763.92855068,3592,Fishhook,P,32766,2803,96563,12883,100433,7672,,,,,,,,,,,,,,,,,,,51,46,2007,2011,{90DA2B6B-1B09-4D7A-A466-E6B55B21AEE8}
-17589314.4415182,8967508.78411107,3593,Flat,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{3C695476-5C5E-4120-9E30-BF42C37A0EAF}
-16221914.8450569,9347686.74831746,3594,Fort Greely,P,39366,8845,92188,12387,74875,17880,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{025A0F26-3C9F-4F08-ADB2-F18FEC8DF739}
-16168185.7498793,10033547.7525708,3595,Fort Yukon,P,20937,3696,31750,16843,49000,21000,,,,,,,,,,,,,,,,,,,16,16,2007,2011,{641D75DC-10FB-4C68-9F27-A8720C97B6C0}
-16599728.6961623,9503867.71164907,3596,Four Mile Road,P,14284,5564,36250,6521,38750,13492,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{1A2DC081-51F5-4F8F-AE9B-516B4A83C31C}
-16432793.9877687,9597343.51160326,3597,Fox,P,32295,16010,51912,48301,52132,46395,,,,,,,,,,,,,,,,,,,46,56,2007,2011,{DF0AA24E-FAFB-4033-9E30-014BC53D341A}
-16799889.6251575,8367196.72013879,3598,Fox River,P,12468,3687,44167,12386,41786,16083,,,,,,,,,,,,,,,,,,,40,24,2007,2011,{B93DB68F-0ECD-4E8C-8511-88FA35BB40CF}
-16842489.7784406,8338861.63035312,3599,Fritz Creek,P,27850,3015,51979,17158,74844,8333,,,,,,,,,,,,,,,,,,,28,26,2007,2011,{4B339CC2-7B7F-4B2F-8003-C1DE90E459CD}
-16782773.8061664,8512348.26522147,3600,Funny River,P,23357,4785,47419,9589,52344,13199,,,,,,,,,,,,,,,,,,,26,24,2007,2011,{CF70B6E1-31BB-4019-97D8-DD470A6AD914}
-16174930.5308121,8931084.928701,3601,Gakona,P,32160,7545,110167,62483,113750,10247,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{ED284F88-6827-4DC4-B028-5F0BFA6CF129}
-17463481.4673962,9540909.30970136,3602,Galena,P,29161,3997,62917,11652,71875,18858,,,,,,,,,,,,,,,,,,,5,5,2007,2011,{9CB98028-F75A-4D46-A951-AB787D2CF82E}
-19115652.3162477,9293331.31835673,3603,Gambell,P,10047,1911,26000,16457,37917,15583,,,,,,,,,,,,,,,,,,,47,15,2007,2011,{961462BD-8155-4FFF-863B-A652CC389066}
-15084889.2779131,7979062.95814535,3604,Game Creek,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{6506427D-91A9-4004-B55F-B5D8AC6ECBEC}
-16613317.4039532,8758849.9036378,3605,Gateway,P,35554,2428,93563,7070,102411,10568,,,,,,,,,,,,,,,,,,,36,36,2007,2011,{A1A00D41-E402-42E4-B4DE-FF2EE4036F66}
-16444783.7969041,8810336.16300173,3606,Glacier View,P,30085,11647,70500,13586,51818,63608,,,,,,,,,,,,,,,,,,,4,6,2007,2011,{723F2211-DF24-4A26-B478-AC2F7B43D3AF}
-16200078.5853976,8885907.89955149,3607,Glennallen,P,20231,5724,72716,44478,100481,49712,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8}
-16461866.9911581,9589250.74599279,3608,Goldstream,P,45600,9603,76120,15801,101607,23489,,,,,,,,,,,,,,,,,,,11,18,2007,2011,{C63A334D-9CE5-410F-9042-CB548BBECC87}
-18149163.7092426,9488854.6563609,3609,Golovin,P,12988,4422,31786,11042,38750,21328,,,,,,,,,,,,,,,,,,,2,3,2007,2011,{D18E8CFB-89C1-437A-ADAA-399023E0587C}
-17987254.5448644,8205983.87575918,3610,Goodnews Bay,P,10141,2716,21875,19060,43500,11615,,,,,,,,,,,,,,,,,,,20,12,2007,2011,{86CBBCFB-1DC1-4C75-A1A2-84F6C19F0635}
-17818435.347773,9077346.19079628,3611,Grayling,P,8619,3096,27500,8170,27143,3120,,,,,,,,,,,,,,,,,,,7,8,2007,2011,{DD04D244-B150-4D0C-83D9-26AAE567CC97}
-16182723.4384067,8923110.2138984,3612,Gulkana,P,17838,7444,50625,67638,27292,77850,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{5A851423-1D34-45BF-9EE7-8765E762667F}
-15110403.2200725,8054653.85527571,3613,Gustavus,P,42462,9744,59107,14549,67143,27478,,,,,,,,,,,,,,,,,,,11,12,2007,2011,{3D5231FD-4F19-414E-A871-FAFF3941FF8F}
-15077988.5827901,8231204.39941615,3614,Haines,P,30269,4624,57434,11213,67059,11601,,,,,,,,,,,,,,,,,,,17,23,2007,2011,{0E1213D7-970C-4532-B874-5742D6D4989B}
-16834155.0181038,8310709.31435036,3615,Halibut Cove,P,28713,32787,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{74696C73-F1AA-4DBA-8D8F-2D4FFAEFCC7E}
-16891397.2203785,8385282.91736017,3616,Happy Valley,P,34972,13962,53864,11095,61458,15526,,,,,,,,,,,,,,,,,,,16,14,2007,2011,{452DEEAD-0063-4786-BCAF-5835043C441F}
-16319358.7215527,9444737.68062037,3617,Harding-Birch Lakes,P,27651,14839,56346,47085,54896,41619,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{55DEA83C-221E-4084-B00F-536B59BE5069}
-16587254.777931,9316925.80601147,3618,Healy,P,39021,9749,96250,12282,102574,14138,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{8905A89B-A676-4C0A-BEB5-C17AD570F833}
-16111658.2040413,9349746.071627,3619,Healy Lake,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{093A0B52-9C15-4F33-8872-681E456A939D}
-14844209.8903727,7855606.08949882,3620,Hobart Bay,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{6882E91E-F23E-4649-BC1E-168B1173F2E7}
-14766533.0256532,7456025.7270008,3621,Hollis,P,14454,4664,24821,11060,24464,20365,,,,,,,,,,,,,,,,,,,16,22,2007,2011,{6B0D4814-B112-41E9-8F10-11A29507E7CA}
-17785718.6399316,8906350.75108969,3622,Holy Cross,P,16014,4880,35500,19579,44583,18627,,,,,,,,,,,,,,,,,,,6,5,2007,2011,{6F84CE74-EDA0-4424-A080-4A7C0F08E5DF}
-16868465.81571,8321603.53233034,3623,Homer,P,31471,2184,55603,6115,71972,3540,,,,,,,,,,,,,,,,,,,63,34,2007,2011,{74B62695-129C-4E06-A228-C50EFCC9A872}
-15077747.2756412,7990363.35004359,3624,Hoonah,P,27926,4196,57500,18635,75179,12488,,,,,,,,,,,,,,,,,,,13,13,2007,2011,{67C77481-D454-4AD4-8099-C6A3005285DE}
-18489770.3696312,8748753.13931634,3625,Hooper Bay,P,8849,1188,35938,9007,36667,10116,,,,,,,,,,,,,,,,,,,74,23,2007,2011,{8D01840C-135C-49A1-A1FE-5C63881EEF8A}
-16655870.3446364,8607003.67067398,3626,Hope,P,29056,18007,45139,67759,70500,39441,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{B94A5304-F56C-49FE-A615-8E72E73F6255}
-16675818.5394593,8772227.92788698,3627,Houston,P,24355,3529,57717,8816,75893,16504,,,,,,,,,,,,,,,,,,,41,24,2007,2011,{15846556-C6AB-448D-B51D-2DE0E8727969}
-17171946.3984402,9889412.09162593,3628,Hughes,P,17396,4103,39583,15286,53750,23106,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{9D089209-6790-456D-85A0-4D3282C8B989}
-17409778.5580137,9795714.29290359,3629,Huslia,P,10332,2272,24167,7766,23750,16206,,,,,,,,,,,,,,,,,,,28,13,2007,2011,{049CEFC6-7BD3-4DA4-98C6-3D0DBE9942E3}
-14785845.8993254,7401935.14035916,3630,Hydaburg,P,20520,5242,33750,7245,36875,11362,,,,,,,,,,,,,,,,,,,15,16,2007,2011,{BDF65BBA-7D3D-4EFD-8DC7-59E48EA68082}
-14474374.0343285,7541662.57032641,3631,Hyder,P,21899,5331,27500,29271,36354,22474,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049}
-17355102.7045931,8251041.6914682,3632,Igiugig,P,11427,4509,14643,28406,28125,34939,,,,,,,,,,,,,,,,,,,5,6,2007,2011,{729C1584-C0E2-49D1-B9B4-275E3D55B9D1}
-17244068.1727719,8345325.87716697,3633,Iliamna,P,36400,18551,80750,50102,47143,31530,,,,,,,,,,,,,,,,,,,4,5,2007,2011,{5ADEA6FC-9615-4F6E-9B68-F73ADD743B06}
-17753695.8436945,7539216.10761165,3634,Ivanof Bay,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{1D96F2EA-F1A3-4CC9-868D-090FD22E1CD6}
-14962078.6937559,8030570.02206249,3635,Juneau,P,37294,1611,77465,4021,91454,4157,,,,,,,,,,,,,,,,,,,351,108,2007,2011,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16859641.2601891,8325962.6009038,3636,Kachemak,P,31819,7566,55536,8000,65357,13176,,,,,,,,,,,,,,,,,,,6,10,2007,2011,{3D257994-65F8-4489-A35E-C42F284CB327}
-14910666.7973801,7754898.24217148,3637,Kake,P,24413,8392,40769,11822,40192,13132,,,,,,,,,,,,,,,,,,,14,14,2007,2011,{2F5F6904-B47C-439D-9AC1-64135C4403A6}
-15986909.7903373,11110050.6733152,3638,Kaktovik,P,21214,3893,51607,9846,71250,78712,,,,,,,,,,,,,,,,,,,5,6,2007,2011,{9B8441F9-AEFE-4E1D-BD2C-725FCCBB0299}
-16825114.5363892,8508889.41408404,3639,Kalifornsky,P,33210,3129,73840,4794,76458,5972,,,,,,,,,,,,,,,,,,,114,62,2007,2011,{644B47A1-3B29-48C4-8EF0-4585B2204F2E}
-17669178.6093313,9433180.26880334,3640,Kaltag,P,14103,2840,23000,18873,33750,25021,,,,,,,,,,,,,,,,,,,8,7,2007,2011,{5790AC9E-408E-42C0-BDC7-490DB0451EAD}
-17191812.8544779,7875966.31581525,3641,Karluk,P,10584,5717,37083,10498,19167,42756,,,,,,,,,,,,,,,,,,,6,9,2007,2011,{BF30433A-BCB7-443D-A9C4-767CA6C76820}
-14739137.9815801,7467308.14069165,3642,Kasaan,P,25824,9673,38125,9587,45417,31209,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{559A9BCF-E97B-4506-925E-E21FB8E9FED9}
-18091584.5955234,8601655.73883504,3643,Kasigluk,P,9418,1485,35795,8143,35469,11619,,,,,,,,,,,,,,,,,,,34,13,2007,2011,{3816D857-92C5-45BF-B884-7D2529E878D4}
-16837835.1503007,8472439.76775224,3644,Kasilof,P,18711,7082,46875,27882,68350,25322,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{CB8D5160-2521-4803-9207-2BBA48832C17}
-16836940.0550994,8525261.80014671,3645,Kenai,P,30045,2161,57544,5854,81953,13176,,,,,,,,,,,,,,,,,,,114,62,2007,2011,{C4939227-7B0D-42C1-9C0D-69118EE45B96}
-16135471.4316221,8797146.85900219,3646,Kenny Lake,P,30152,15521,60861,9120,60694,29533,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{FF44E793-74FE-4F17-9EB7-78D774DF5F63}
-14654990.9162499,7428611.09414802,3647,Ketchikan,P,27107,2236,49313,5486,68431,13666,,,,,,,,,,,,,,,,,,,129,60,2007,2011,{081D88E7-5D78-4E36-AC3C-F753262F026C}
-17859800.6739083,10148712.9875954,3648,Kiana,P,16301,3267,52500,25270,55938,30531,,,,,,,,,,,,,,,,,,,23,14,2007,2011,{A1701483-F114-4FB2-A478-D0F6039C3EA8}
-18068407.5166425,7373424.0257155,3649,King Cove,P,23320,2394,55833,7406,61667,17563,,,,,,,,,,,,,,,,,,,9,9,2007,2011,{E3FB0AD1-05D8-4D22-919A-F24830556C1F}
-17440162.6519755,8111835.38200596,3650,King Salmon,P,40064,7145,90313,17594,92969,12936,,,,,,,,,,,,,,,,,,,3,4,2007,2011,{DEFFD70D-72D8-4A79-B7DF-81586E965AFF}
-18260619.958368,8385588.62001007,3651,Kipnuk,P,10248,1705,36563,11265,46250,13134,,,,,,,,,,,,,,,,,,,20,11,2007,2011,{6A1D2CBB-7422-4993-9496-87DE4AB29609}
-18316505.1749368,10366459.5653727,3652,Kivalina,P,12202,2377,60156,28116,57083,14144,,,,,,,,,,,,,,,,,,,16,11,2007,2011,{88062838-37F6-4578-9FDD-4DBF5CACD276}
-14816182.7919307,7470236.42532992,3653,Klawock,P,25953,2722,41806,18844,59375,37465,,,,,,,,,,,,,,,,,,,32,26,2007,2011,{F3CDD092-3609-4B82-9B09-D35DB0E7375F}
-15127859.6907318,8267444.07424887,3654,Klukwan,P,22432,7638,29375,46484,70313,51990,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{F28EF005-C4A1-4868-9B6A-826AD9633025}
-16580028.1120657,8740873.84114758,3655,Knik River,P,28878,4667,59000,48959,89167,28762,,,,,,,,,,,,,,,,,,,6,8,2007,2011,{77794617-74AE-484C-B2E5-D017D4597CC2}
-16655714.6823623,8745478.90504789,3656,Knik-Fairview,P,28604,2349,77280,4273,81094,6060,,,,,,,,,,,,,,,,,,,247,106,2007,2011,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2}
-17464065.8494158,10129812.4308815,3657,Kobuk,P,11184,8037,31250,34719,28750,70638,,,,,,,,,,,,,,,,,,,10,8,2007,2011,{319107E2-FB9A-474B-8237-6A8CFF382E09}
-16976634.2280902,7912500.5859791,3658,Kodiak Station,P,17651,2677,66176,11153,65000,12679,,,,,,,,,,,,,,,,,,,7,11,2007,2011,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6}
-16964810.0032464,7923958.71370175,3659,Kodiak,P,25986,2816,58670,8870,56932,16539,,,,,,,,,,,,,,,,,,,189,70,2007,2011,{98F61372-E8BA-41BD-8291-B2318BB0C9F0}
-17226600.518734,8276102.93550347,3660,Kokhanok,P,16992,5527,46250,31047,31250,41067,,,,,,,,,,,,,,,,,,,5,6,2007,2011,{89EB5E58-676F-4DA4-9449-8BD556A1E98C}
-17508963.5754292,8339075.78973649,3661,Koliganek,P,15994,3990,59444,12257,76250,9015,,,,,,,,,,,,,,,,,,,2,3,2007,2011,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE}
-18132505.0153914,8390712.90338429,3662,Kongiganak,P,8763,2089,32500,6959,35536,6514,,,,,,,,,,,,,,,,,,,15,9,2007,2011,{833744EB-91EC-4A96-AD90-A5E91FAB1250}
-18207030.3691102,9108375.1410012,3663,Kotlik,P,10745,1471,33438,6250,35341,5071,,,,,,,,,,,,,,,,,,,38,16,2007,2011,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB}
-18099768.7786604,10126683.8369314,3664,Kotzebue,P,23935,2174,71761,7457,71875,13612,,,,,,,,,,,,,,,,,,,73,30,2007,2011,{209A76C3-F9A4-4015-987C-78C5A44BE669}
-17940791.6661426,9590131.05061116,3665,Koyuk,P,9169,2311,23929,10925,23750,7646,,,,,,,,,,,,,,,,,,,29,12,2007,2011,{DF841D28-31A1-4978-A650-B56C189E60FD}
-17555384.4663315,9577302.8184872,3666,Koyukuk,P,13635,4736,19286,16477,14750,44568,,,,,,,,,,,,,,,,,,,12,8,2007,2011,{25A4F514-7ADF-4F62-873B-6D2F16141D13}
-14803010.3126139,7722744.71658289,3667,Kupreanof,P,22657,14415,35833,42340,27188,15925,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{3F03290E-B081-4B92-9E0F-33F6E0CD513B}
-17971145.4974555,8582606.65894544,3668,Kwethluk,P,14209,2449,47083,19601,52813,10688,,,,,,,,,,,,,,,,,,,25,11,2007,2011,{FF083E35-08C8-468F-B328-F69992F18FB7}
-18162622.9977728,8372425.50262535,3669,Kwigillingok,P,9711,1873,41250,14121,43750,14202,,,,,,,,,,,,,,,,,,,8,7,2007,2011,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0}
-16318130.0675161,8930597.59519651,3670,Lake Louise,P,23962,8583,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F}
-16955593.3935033,9320016.71615323,3671,Lake Minchumina,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{3087F3EA-5475-4180-9982-992F736DFD19}
-16619604.312013,8762834.60561781,3672,Lakes,P,35428,2821,84012,5711,89245,7942,,,,,,,,,,,,,,,,,,,77,53,2007,2011,{1A5924D4-515F-4E65-8236-07D030FB3C05}
-17141134.9695474,7870692.35234777,3673,Larsen Bay,P,28882,10522,71000,34929,83333,39191,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{9F0EF727-1805-4199-AD1B-40C49AF1B61C}
-16591724.6508932,8771546.38230086,3674,Lazy Mountain,P,34920,5928,74659,8533,75813,10464,,,,,,,,,,,,,,,,,,,2,6,2007,2011,{2F86B48B-D348-47DD-ABED-46CE01770ECC}
-17461297.2333809,8204734.30143702,3675,Levelock,P,16173,5133,49375,21171,37188,17365,,,,,,,,,,,,,,,,,,,7,7,2007,2011,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF}
-17303170.2041395,8707886.2976349,3676,Lime Village,P,21214,16714,72500,213258,140750,122821,,,,,,,,,,,,,,,,,,,2,3,2007,2011,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647}
-16536343.4316493,9747450.1731674,3677,Livengood,P,28282,13468,35000,50274,35000,44662,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85}
-14653808.2147877,7479750.7540715,3678,Loring,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C}
-16635708.391233,8415896.93445414,3679,Lowell Point,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{338A7ACA-098D-4B9F-A871-233477997E11}
-17851683.5351611,8744430.24802144,3680,Lower Kalskag,P,11637,2655,44643,10450,36875,18932,,,,,,,,,,,,,,,,,,,10,8,2007,2011,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC}
-15088934.3864226,8248350.92947506,3681,Lutak,P,,,7404,70855,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B}
-16768852.5220459,9607288.16563892,3682,Manley Hot Springs,P,30097,24105,29167,82689,63750,85413,,,,,,,,,,,,,,,,,,,4,6,2007,2011,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4}
-17705913.8131994,8175966.41116261,3683,Manokotak,P,12242,2531,33472,3761,39028,14578,,,,,,,,,,,,,,,,,,,10,8,2007,2011,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD}
-18043572.4903501,8831085.13782125,3684,Marshall,P,12183,1967,38333,15472,41250,12429,,,,,,,,,,,,,,,,,,,7,9,2007,2011,{2F8EE675-06A4-4B7A-9275-369FEB17B896}
-15910193.5326733,8725903.36024418,3685,McCarthy,P,35845,29329,143125,68366,143125,68366,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6}
-17320016.2456881,9088035.75716921,3686,McGrath,P,33671,6056,69821,13412,76938,1713,,,,,,,,,,,,,,,,,,,10,9,2007,2011,{44BA33DB-984D-44E1-BF2D-7E1A353E586D}
-16577349.7774737,9282113.07382764,3687,Denali Park,P,29888,9530,66731,41689,83661,60396,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436}
-16653791.2223806,8770592.36336415,3688,Meadow Lakes,P,27503,3072,60875,8893,65859,4995,,,,,,,,,,,,,,,,,,,176,85,2007,2011,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC}
-18500504.6828178,8486293.83389184,3689,Mekoryuk,P,22233,8601,26250,18010,58750,41942,,,,,,,,,,,,,,,,,,,10,8,2007,2011,{06A5691A-049B-426D-85BC-73439735D4DB}
-16312568.937712,8870865.86834204,3690,Mendeltna,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{E3BABD89-94E5-4656-A111-C38FD33CFD08}
-16007473.5812763,9082960.2236536,3691,Mentasta Lake,P,9355,3290,26250,5388,17500,9922,,,,,,,,,,,,,,,,,,,19,14,2007,2011,{138A74FA-943C-4AC3-B538-9484C09C2AD1}
-18312850.5233261,8584353.38864479,3692,Mertarvik,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{52F580FF-4AE6-48D4-920A-DD72272CB458}
-14646673.5424591,7386373.0340335,3693,Metlakatla,P,21240,2645,45776,5186,47609,4203,,,,,,,,,,,,,,,,,,,57,29,2007,2011,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3}
-16625372.2633009,9648562.63957605,3694,Minto,P,13952,3023,23333,11959,48125,32500,,,,,,,,,,,,,,,,,,,5,6,2007,2011,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273}
-16380722.0850337,9532036.72492509,3695,Moose Creek,P,24914,5672,36540,15038,69156,26442,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{7656A688-D4F7-4599-B494-E946C7AC2CF6}
-16627600.5420972,8508842.83181085,3696,Moose Pass,P,29793,9606,72500,11656,72448,34759,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8}
-15142952.2694062,8277526.31402885,3697,Mosquito Lake,P,35642,10755,42333,15146,39219,59220,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{4D3AB901-46B6-47E7-B8D1-D6869F97799F}
-18225925.6316089,8880405.82604958,3698,Mountain Village,P,12650,1690,47000,10290,46250,11523,,,,,,,,,,,,,,,,,,,26,13,2007,2011,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3}
-15069876.6494535,8215047.31303803,3699,Mud Bay,P,26979,12815,45395,57895,46118,79532,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F}
-15919999.1890567,8947883.20778217,3700,Nabesna,P,,,,,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{8DFCE93A-8EBA-43DF-B553-ABE121D98529}
-17479376.8443896,8121874.34956953,3701,Naknek,P,34790,5109,89167,35593,105781,28315,,,,,,,,,,,,,,,,,,,4,6,2007,2011,{BECA4B02-6040-43FA-93A9-D551AD5AB86B}
-16911648.2488555,8257391.34851405,3702,Nanwalek,P,8084,2111,27841,5249,28295,4672,,,,,,,,,,,,,,,,,,,22,18,2007,2011,{69A94C10-7F0D-42A7-93D9-CE014277D75A}
-18030710.251107,8555972.40526561,3703,Napakiak,P,10053,1541,34063,13370,36750,19724,,,,,,,,,,,,,,,,,,,29,15,2007,2011,{16F1264E-DF67-4828-9E72-1AB821AB3F99}
-18006283.530458,8559134.86082334,3704,Napaskiak,P,15188,3359,60313,12073,61250,9221,,,,,,,,,,,,,,,,,,,8,7,2007,2011,{6D864316-582B-4749-A178-D9BAD04003D1}
-14828054.3032904,7532374.78884243,3705,Naukati Bay,P,47864,10691,122546,36813,,,,,,,,,,,,,,,,,,,,,0,78,2007,2011,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC}
