X,Y,CommunityName,HFRetailGal,EntityName,ReportingPeriod,ReportingYear,AsOfDate,OBJECTID,ReportingSeason,ReportingDate
234989.287041507,1630972.24399515,Nenana,3.58,Nenana Heating,Jan,2011,,1148,Winter,2011/01/15 09:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,5.18,New Stuyahok Village Corporation,Jan,2011,,1149,Winter,2011/01/15 09:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,5.8,City of Nondalton,Jan,2011,,1150,Winter,2011/01/15 09:00:00+00
-310203.95042872,1891560.16964191,Noorvik,6,Morris Trading Post,Jan,2011,,1151,Winter,2011/01/15 09:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.3,Kuukpik Corporation,Jan,2011,,1152,Winter,2011/01/15 09:00:00+00
-195453.203694237,1646254.07648895,Nulato,4.5,City of Nulato,Jan,2011,,1153,Winter,2011/01/15 09:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.46,Nunapitchuk Ltd.,Jan,2011,,1154,Winter,2011/01/15 09:00:00+00
43179.509619964,801115.998141873,Old Harbor,4.97,City of Old Harbor,Jan,2011,,1155,Winter,2011/01/15 09:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,3.61,Ouzinkie Native Corporation,Jan,2011,,1156,Winter,2011/01/15 09:00:00+00
1036362.75188977,1023817.93801456,Pelican,5.09,Pelican Fuel ,Jan,2011,,1157,Winter,2011/01/15 09:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.73,Petro Marine,Jan,2011,,1158,Winter,2011/01/15 09:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,5.84,Pilot Station Native Corporation,Jan,2011,,1159,Winter,2011/01/15 09:00:00+00
1238268.67859453,896185.506006416,Point Baker,4,Point Baker Trading Post,Jan,2011,,1160,Winter,2011/01/15 09:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.64,Tigara Corporation,Jan,2011,,1161,Winter,2011/01/15 09:00:00+00
66076.0433834472,874380.056336525,Port Lions,4.12,Kizhuyak Oil Sales,Jan,2011,,1162,Winter,2011/01/15 09:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5.15,Qanirtuuq Corporation,Jan,2011,,1163,Winter,2011/01/15 09:00:00+00
-70886.7990080763,1642768.92037799,Ruby,4.1,Dineega Fuel Company,Jan,2011,,1164,Winter,2011/01/15 09:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.95,Russian Mission Corporation,Jan,2011,,1165,Winter,2011/01/15 09:00:00+00
-944349.868773236,843619.420781122,Saint George,5.56,Delta Fuel Company,Jan,2011,,1166,Winter,2011/01/15 09:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,8.06,Saint Michael Fuel Company,Jan,2011,,1167,Winter,2011/01/15 09:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.41,TDX Svcs,Jan,2011,,1168,Winter,2011/01/15 09:00:00+00
-805515.136213651,1625678.78277187,Savoonga,5.19,ANICA (Savoonga Native Store),Jan,2011,,1169,Winter,2011/01/15 09:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5.9,Askinuk Corporation,Jan,2011,,1170,Winter,2011/01/15 09:00:00+00
128947.580591873,1051951.17416714,Seldovia,4.33,Seldovia Fuel and Lube,Jan,2011,,1171,Winter,2011/01/15 09:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,5.53,Shishmaref Native Store,Jan,2011,,1172,Winter,2011/01/15 09:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,6.02,Henry Hill Store,Jan,2011,,1173,Winter,2011/01/15 09:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.61,Tapraq Fuel Company,Jan,2011,,1174,Winter,2011/01/15 09:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.25,Tanana Tribal Council,Jan,2011,,1175,Winter,2011/01/15 09:00:00+00
-574543.17179758,1754008.50735403,Teller,4.78,City of Teller,Jan,2011,,1176,Winter,2011/01/15 09:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.59,Petro Marine,Jan,2011,,1177,Winter,2011/01/15 09:00:00+00
-364120.520402744,1024741.77608156,Togiak,4.85,Togiak Natives Limited,Jan,2011,,1178,Winter,2011/01/15 09:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,6.19,Nunakauiak Yupik Corporation,Jan,2011,,1179,Winter,2011/01/15 09:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,5.65,Qinarmiut Corporation,Jan,2011,,1180,Winter,2011/01/15 09:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,5.07,Unalakleet Native Corporation,Jan,2011,,1181,Winter,2011/01/15 09:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.88,Delta Western,Jan,2011,,1182,Winter,2011/01/15 09:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5.5,City of Upper Kalskag,Jan,2011,,1183,Winter,2011/01/15 09:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jan,2011,,1184,Winter,2011/01/15 09:00:00+00
409518.872278663,1262298.70131742,Valdez,3.73,North Pacific,Jan,2011,,1185,Winter,2011/01/15 09:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jan,2011,,1186,Winter,2011/01/15 09:00:00+00
-645492.756304416,1807658.53281773,Wales,7.98,Wales Native Store,Jan,2011,,1187,Winter,2011/01/15 09:00:00+00
-447479.312091524,1667267.50587921,White Mountain,4.03,White Mountain Native Store,Jan,2011,,1188,Winter,2011/01/15 09:00:00+00
1306628.34428561,932518.315928681,Wrangell,4.25,Wrangell Oil,Jan,2011,,1189,Winter,2011/01/15 09:00:00+00
-390087.745779022,1235043.28228904,Akiak,5,Kokarmiut Corporation,Jun,2011,,1190,Summer,2011/07/15 08:00:00+00
-766479.910475392,525927.743350198,Akutan,3.95,City of Akutan,Jun,2011,,1191,Summer,2011/07/15 08:00:00+00
57879.5116973947,1844678.29560101,Alatna,7.5,Alatna Traditional Council,Jun,2011,,1192,Summer,2011/07/15 08:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.55,Nunamiut Corporation,Jun,2011,,1193,Summer,2011/07/15 08:00:00+00
231980.126647679,1606209.55215741,Anderson,4.16,Nenana Heating,Jun,2011,,1194,Summer,2011/07/15 08:00:00+00
1144736.49530355,1001399.30409643,Angoon,5.1,Angoon Oil and Gas,Jun,2011,,1195,Summer,2011/07/15 08:00:00+00
-316464.020166387,1423712.40568258,Anvik,5.25,Deloyges Inc.,Jun,2011,,1196,Summer,2011/07/15 08:00:00+00
354055.304168875,2041227.33626006,Arctic Village,10,Arctic Village Traditional Council,Jun,2011,,1197,Summer,2011/07/15 08:00:00+00
-1366062.6920054,452266.93070329,Atka,7.43,Atka Native Store,Jun,2011,,1198,Summer,2011/07/15 08:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,5.4,Atmautluak Limited,Jun,2011,,1199,Summer,2011/07/15 08:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,Atqasuk Corporation,Jun,2011,,1200,Summer,2011/07/15 08:00:00+00
-420708.278583235,1225426.14136511,Bethel,5.59,Crowley Fuel,Jun,2011,,1201,Summer,2011/07/15 08:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,4.77,Brevig Mission Native Store,Jun,2011,,1202,Summer,2011/07/15 08:00:00+00
331739.412198896,1134592.127647,Chenega,6.86,Chenega Bay Utility,Jun,2011,,1203,Summer,2011/07/15 08:00:00+00
-272640.696692714,708170.914671806,Chignik,3.65,City of Chignik,Jun,2011,,1204,Summer,2011/07/15 08:00:00+00
505210.692464188,1318323.26146793,Chitina,4.24,Chitina Services,Jun,2011,,1205,Summer,2011/07/15 08:00:00+00
453138.587430948,1797102.49217214,Circle,5.5,Central Corner,Jun,2011,,1206,Summer,2011/07/15 08:00:00+00
-261536.801805181,990939.243875891,Clark's Point,6,City of Clark's Point,Jun,2011,,1207,Summer,2011/07/15 08:00:00+00
449342.259478468,1201051.13508385,Cordova,4.61,Hovers Mover,Jun,2011,,1208,Summer,2011/07/15 08:00:00+00
1296030.65760968,812250.477347349,Craig,4.52,Petro Marine,Jun,2011,,1209,Summer,2011/07/15 08:00:00+00
-394885.190734183,1816964.93492238,Deering,5.2,Deering IRA,Jun,2011,,1210,Summer,2011/07/15 08:00:00+00
402016.95373835,1589787.53174982,Delta Junction,4,Delta Fuel Company,Jun,2011,,1211,Summer,2011/07/15 08:00:00+00
-255124.356889429,1013454.33727143,Dillingham,5.73,Delta Western,Jun,2011,,1212,Summer,2011/07/15 08:00:00+00
604270.153138677,1705897.93684688,Eagle,4.5,Telegraph Hill Services,Jun,2011,,1213,Summer,2011/07/15 08:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.15,Emmonak Corp. Tank Farm,Jun,2011,,1214,Summer,2011/07/15 08:00:00+00
297451.122482249,1667250.52584127,Fairbanks,4,Alaska Petroleum,Jun,2011,,1215,Summer,2011/07/15 08:00:00+00
-136929.048131091,1645322.79517116,Galena,5.39,Crowley Marine,Jun,2011,,1216,Summer,2011/07/15 08:00:00+00
-861997.814284141,1650244.02734943,Gambell,7.2,ANICA (Gambell Native Store),Jun,2011,,1217,Summer,2011/07/15 08:00:00+00
439627.705608474,1376652.70899664,Glennallen,4.24,Crowley Fuel,Jun,2011,,1218,Summer,2011/07/15 08:00:00+00
-431919.643857906,1649447.6365716,Golovin,4.55,Golovin Public Utilities,Jun,2011,,1219,Summer,2011/07/15 08:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.27,Mumtram Pikkai Village Corporation,Jun,2011,,1220,Summer,2011/07/15 08:00:00+00
-307074.484708072,1451345.5736835,Grayling,4.75,HYL Grayling Fuel Company,Jun,2011,,1221,Summer,2011/07/15 08:00:00+00
1050532.36181576,1080255.03184299,Gustavus,4.68,Gustavus Dray ,Jun,2011,,1222,Summer,2011/07/15 08:00:00+00
244851.204268498,1554216.24330167,Healy,4.25,Fisher Fuel,Jun,2011,,1223,Summer,2011/07/15 08:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,6.5,Holy Cross Oil Company,Jun,2011,,1224,Summer,2011/07/15 08:00:00+00
138629.431092521,1075412.72159425,Homer,4.19,Home Run Oil,Jun,2011,,1225,Summer,2011/07/15 08:00:00+00
1076331.88668661,1052302.38252826,Hoonah,5.29,Hoonah Trading,Jun,2011,,1226,Summer,2011/07/15 08:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,6.26,Crowley Marine,Jun,2011,,1227,Summer,2011/07/15 08:00:00+00
-11727.409237893,1787572.07370767,Hughes,9,City of Hughes,Jun,2011,,1228,Summer,2011/07/15 08:00:00+00
-110126.419518891,1751240.80768989,Huslia,6,Huslia Gas and Oil,Jun,2011,,1229,Summer,2011/07/15 08:00:00+00
1128714.87957736,1089944.96465042,Juneau,4.46,Delta Western,Jun,2011,,1230,Summer,2011/07/15 08:00:00+00
1198537.96643152,956568.247197351,Kake,5.73,Kake Tribal Fuel,Jun,2011,,1231,Summer,2011/07/15 08:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.6,Kaktovik Inupiat Corporation,Jun,2011,,1232,Summer,2011/07/15 08:00:00+00
-228052.174361995,1604048.17941984,Kaltag,5.75,Kaltag Cooperative,Jun,2011,,1233,Summer,2011/07/15 08:00:00+00
-281947.629636162,1904401.94665282,Kiana,6.18,City of Kiana,Jun,2011,,1234,Summer,2011/07/15 08:00:00+00
-529656.810844552,593924.882474006,King Cove,4.3,Peter Pan Seafood,Jun,2011,,1235,Summer,2011/07/15 08:00:00+00
95027.5224326542,866747.9369809,Kodiak,4.28,Petro Marine,Jun,2011,,1236,Summer,2011/07/15 08:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,7.86,Kokhanok Tribal Council,Jun,2011,,1237,Summer,2011/07/15 08:00:00+00
-480768.456775202,1486120.89410419,Kotlik,5.6,Kotlik Yupik Enterprises,Jun,2011,,1238,Summer,2011/07/15 08:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,5.3,Crowley Fuel,Jun,2011,,1239,Summer,2011/07/15 08:00:00+00
-338182.669797935,1681583.81082618,Koyuk,5.17,Koyuk Native Corporation,Jun,2011,,1240,Summer,2011/07/15 08:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,4.8,KWIK Marina Inc.,Jun,2011,,1241,Summer,2011/07/15 08:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,5.81,City of Larsen Bay,Jun,2011,,1242,Summer,2011/07/15 08:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.72,Maserculiq Inc.,Jun,2011,,1243,Summer,2011/07/15 08:00:00+00
-80396.1108252345,1443158.11815246,McGrath,6.49,Crowley Fuel,Jun,2011,,1244,Summer,2011/07/15 08:00:00+00
218083.07061332,1695656.59737064,Minto,5.35,North Fork Store,Jun,2011,,1245,Summer,2011/07/15 08:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6.19,Azachorak Fuel,Jun,2011,,1246,Summer,2011/07/15 08:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,5.98,Crowley Fuel,Jun,2011,,1247,Summer,2011/07/15 08:00:00+00
234989.287041507,1630972.24399515,Nenana,4.32,Nenana Heating,Jun,2011,,1248,Summer,2011/07/15 08:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,5.88,New Stuyahok Village Corporation,Jun,2011,,1249,Summer,2011/07/15 08:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,6.88,City of Nondalton,Jun,2011,,1250,Summer,2011/07/15 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.77,Morris Trading Post,Jun,2011,,1251,Summer,2011/07/15 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,,Kuukpik Corporation,Jun,2011,,1252,Summer,2011/07/15 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,5.5,City of Nulato,Jun,2011,,1253,Summer,2011/07/15 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.56,Nunapitchuk Ltd.,Jun,2011,,1254,Summer,2011/07/15 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,6.33,City of Old Harbor,Jun,2011,,1255,Summer,2011/07/15 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,4.68,Ouzinkie Native Corporation,Jun,2011,,1256,Summer,2011/07/15 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,6.06,Pelican Fuel ,Jun,2011,,1257,Summer,2011/07/15 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,4.42,Petro Marine,Jun,2011,,1258,Summer,2011/07/15 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,7.27,Pilot Station Native Corporation,Jun,2011,,1259,Summer,2011/07/15 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,4.25,Point Baker Trading Post,Jun,2011,,1260,Summer,2011/07/15 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.64,Tigara Corporation,Jun,2011,,1261,Summer,2011/07/15 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,4.95,Kizhuyak Oil Sales,Jun,2011,,1262,Summer,2011/07/15 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5.15,Qanirtuuq Corporation,Jun,2011,,1263,Summer,2011/07/15 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,5,Dineega Fuel Company,Jun,2011,,1264,Summer,2011/07/15 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,5.75,Russian Mission Corporation,Jun,2011,,1265,Summer,2011/07/15 08:00:00+00
-944349.868773236,843619.420781122,Saint George,6.34,Delta Fuel Company,Jun,2011,,1266,Summer,2011/07/15 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,11.26,Saint Michael Fuel Company,Jun,2011,,1267,Summer,2011/07/15 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,5.15,TDX Svcs,Jun,2011,,1268,Summer,2011/07/15 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,5.19,ANICA (Savoonga Native Store),Jun,2011,,1269,Summer,2011/07/15 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,6.29,Askinuk Corporation,Jun,2011,,1270,Summer,2011/07/15 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,5.5,Seldovia Fuel and Lube,Jun,2011,,1271,Summer,2011/07/15 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,5.56,Shishmaref Native Store,Jun,2011,,1272,Summer,2011/07/15 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,7,Henry Hill Store,Jun,2011,,1273,Summer,2011/07/15 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.61,Tapraq Fuel Company,Jun,2011,,1274,Summer,2011/07/15 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.34,Tanana Tribal Council,Jun,2011,,1275,Summer,2011/07/15 08:00:00+00
-574543.17179758,1754008.50735403,Teller,6.11,Teller Native Fuel Business,Jun,2011,,1276,Summer,2011/07/15 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,4.56,Petro Marine,Jun,2011,,1277,Summer,2011/07/15 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,6,Togiak Natives Limited,Jun,2011,,1278,Summer,2011/07/15 08:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,6.19,Nunakauiak Yupik Corporation,Jun,2011,,1279,Summer,2011/07/15 08:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,6.6,Qinarmiut Corporation,Jun,2011,,1280,Summer,2011/07/15 08:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,5.07,Unalakleet Native Corporation,Jun,2011,,1281,Summer,2011/07/15 08:00:00+00
-821101.945279297,506511.382085757,Unalaska,4.42,Delta Western,Jun,2011,,1282,Summer,2011/07/15 08:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5.5,City of Upper Kalskag,Jun,2011,,1283,Summer,2011/07/15 08:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jun,2011,,1284,Summer,2011/07/15 08:00:00+00
409518.872278663,1262298.70131742,Valdez,4.3,North Pacific,Jun,2011,,1285,Summer,2011/07/15 08:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jun,2011,,1286,Summer,2011/07/15 08:00:00+00
-645492.756304416,1807658.53281773,Wales,7.98,Wales Native Store,Jun,2011,,1287,Summer,2011/07/15 08:00:00+00
-447479.312091524,1667267.50587921,White Mountain,3.99,White Mountain Native Store,Jun,2011,,1288,Summer,2011/07/15 08:00:00+00
1306628.34428561,932518.315928681,Wrangell,4.75,Wrangell Oil,Jun,2011,,1289,Summer,2011/07/15 08:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.65,Kokarmiut Corporation,Jan,2010,,1290,Winter,2010/01/15 09:00:00+00
-766479.910475392,525927.743350198,Akutan,2.9,City of Akutan,Jan,2010,,1291,Winter,2010/01/15 09:00:00+00
57879.5116973947,1844678.29560101,Alatna,6.5,Alatna Traditional Council,Jan,2010,,1292,Winter,2010/01/15 09:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.55,Nunamiut Corporation,Jan,2010,,1293,Winter,2010/01/15 09:00:00+00
231980.126647679,1606209.55215741,Anderson,3.41,Nenana Heating,Jan,2010,,1294,Winter,2010/01/15 09:00:00+00
1144736.49530355,1001399.30409643,Angoon,4.22,Angoon Oil and Gas,Jan,2010,,1295,Winter,2010/01/15 09:00:00+00
-316464.020166387,1423712.40568258,Anvik,4.5,Deloyges Inc.,Jan,2010,,1296,Winter,2010/01/15 09:00:00+00
354055.304168875,2041227.33626006,Arctic Village,10,Arctic Village Traditional Council,Jan,2010,,1297,Winter,2010/01/15 09:00:00+00
-1366062.6920054,452266.93070329,Atka,5.45,Atka Native Store,Jan,2010,,1298,Winter,2010/01/15 09:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,5.36,Atmautluak Limited,Jan,2010,,1299,Winter,2010/01/15 09:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,Atqasuk Corporation,Jan,2010,,1300,Winter,2010/01/15 09:00:00+00
-420708.278583235,1225426.14136511,Bethel,4.37,Crowley Fuel,Jan,2010,,1301,Winter,2010/01/15 09:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,4.64,Brevig Mission Native Store,Jan,2010,,1302,Winter,2010/01/15 09:00:00+00
331739.412198896,1134592.127647,Chenega,6,Chenega Bay Utility,Jan,2010,,1303,Winter,2010/01/15 09:00:00+00
-272640.696692714,708170.914671806,Chignik,3.04,City of Chignik,Jan,2010,,1304,Winter,2010/01/15 09:00:00+00
505210.692464188,1318323.26146793,Chitina,3.99,Chitina Services,Jan,2010,,1305,Winter,2010/01/15 09:00:00+00
453138.587430948,1797102.49217214,Circle,3.69,Central Corner,Jan,2010,,1306,Winter,2010/01/15 09:00:00+00
-261536.801805181,990939.243875891,Clark's Point,6,City of Clark's Point,Jan,2010,,1307,Winter,2010/01/15 09:00:00+00
449342.259478468,1201051.13508385,Cordova,3.49,Hovers Mover,Jan,2010,,1308,Winter,2010/01/15 09:00:00+00
1296030.65760968,812250.477347349,Craig,3.16,Petro Marine,Jan,2010,,1309,Winter,2010/01/15 09:00:00+00
-394885.190734183,1816964.93492238,Deering,4.48,Deering IRA,Jan,2010,,1310,Winter,2010/01/15 09:00:00+00
402016.95373835,1589787.53174982,Delta Junction,3.02,Delta Fuel Company,Jan,2010,,1311,Winter,2010/01/15 09:00:00+00
-255124.356889429,1013454.33727143,Dillingham,4.41,Delta Western,Jan,2010,,1312,Winter,2010/01/15 09:00:00+00
604270.153138677,1705897.93684688,Eagle,5,Telegraph Hill Services,Jan,2010,,1313,Winter,2010/01/15 09:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.15,Emmonak Corp. Tank Farm,Jan,2010,,1314,Winter,2010/01/15 09:00:00+00
297451.122482249,1667250.52584127,Fairbanks,3.07,Alaska Petroleum,Jan,2010,,1315,Winter,2010/01/15 09:00:00+00
-136929.048131091,1645322.79517116,Galena,4.96,Crowley Marine,Jan,2010,,1316,Winter,2010/01/15 09:00:00+00
-861997.814284141,1650244.02734943,Gambell,5.1,ANICA (Gambell Native Store),Jan,2010,,1317,Winter,2010/01/15 09:00:00+00
439627.705608474,1376652.70899664,Glennallen,3.21,Service Oil and Gas,Jan,2010,,1318,Winter,2010/01/15 09:00:00+00
-431919.643857906,1649447.6365716,Golovin,4.9,Golovin Public Utilities,Jan,2010,,1319,Winter,2010/01/15 09:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.11,Mumtram Pikkai Village Corporation,Jan,2010,,1320,Winter,2010/01/15 09:00:00+00
-307074.484708072,1451345.5736835,Grayling,4.75,HYL Grayling Fuel Company,Jan,2010,,1321,Winter,2010/01/15 09:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.54,Gustavus Dray ,Jan,2010,,1322,Winter,2010/01/15 09:00:00+00
244851.204268498,1554216.24330167,Healy,4,Fisher Fuel,Jan,2010,,1323,Winter,2010/01/15 09:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,6.31,Holy Cross Oil Company,Jan,2010,,1324,Winter,2010/01/15 09:00:00+00
138629.431092521,1075412.72159425,Homer,2.88,Home Run Oil,Jan,2010,,1325,Winter,2010/01/15 09:00:00+00
1076331.88668661,1052302.38252826,Hoonah,3.54,Hoonah Trading ,Jan,2010,,1326,Winter,2010/01/15 09:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,6.56,Crowley Marine,Jan,2010,,1327,Winter,2010/01/15 09:00:00+00
-11727.409237893,1787572.07370767,Hughes,8.55,City of Hughes,Jan,2010,,1328,Winter,2010/01/15 09:00:00+00
-110126.419518891,1751240.80768989,Huslia,4.25,Huslia Gas and Oil,Jan,2010,,1329,Winter,2010/01/15 09:00:00+00
1128714.87957736,1089944.96465042,Juneau,3.18,Delta Western,Jan,2010,,1330,Winter,2010/01/15 09:00:00+00
1198537.96643152,956568.247197351,Kake,4.35,Kake Tribal Fuel,Jan,2010,,1331,Winter,2010/01/15 09:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.6,Kaktovik Inupiat Corporation,Jan,2010,,1332,Winter,2010/01/15 09:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.5,Kaltag Cooperative,Jan,2010,,1333,Winter,2010/01/15 09:00:00+00
-281947.629636162,1904401.94665282,Kiana,6.18,Kiana Traditional Council,Jan,2010,,1334,Winter,2010/01/15 09:00:00+00
