X,Y,OBJECTID,Place,Geo_Src,e_Pop_Total,m_Pop_Total,e_Pop_Male,m_Pop_Male,e_Pop_Female,m_Pop_Female,Start_Year,End_Year,PlaceID,IsMostRecent
-16655714.6823623,8745478.90504789,1349,Knik-Fairview,P,15797,965,8282,584,7515,566,2010,2014,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2},
-17464065.8494158,10129812.4308815,1350,Kobuk,P,159,41,73,23,86,26,2010,2014,{319107E2-FB9A-474B-8237-6A8CFF382E09},
-16976634.2280902,7912500.5859791,1351,Kodiak Station,P,1397,204,816,152,581,105,2010,2014,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6},
-16964810.0032464,7923958.71370175,1352,Kodiak,P,6280,21,3268,145,3012,143,2010,2014,{98F61372-E8BA-41BD-8291-B2318BB0C9F0},
-17226600.518734,8276102.93550347,1353,Kokhanok,P,123,25,48,18,75,24,2010,2014,{89EB5E58-676F-4DA4-9449-8BD556A1E98C},
-17508963.5754292,8339075.78973649,1354,Koliganek,P,164,47,85,23,79,27,2010,2014,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE},
-18132505.0153914,8390712.90338429,1355,Kongiganak,P,368,51,210,36,158,28,2010,2014,{833744EB-91EC-4A96-AD90-A5E91FAB1250},
-18207030.3691102,9108375.1410012,1356,Kotlik,P,636,76,329,41,307,42,2010,2014,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB},
-18099768.7786604,10126683.8369314,1357,Kotzebue,P,3273,29,1750,90,1523,96,2010,2014,{209A76C3-F9A4-4015-987C-78C5A44BE669},
-17940791.6661426,9590131.05061116,1358,Koyuk,P,265,55,141,29,124,33,2010,2014,{DF841D28-31A1-4978-A650-B56C189E60FD},
-17555384.4663315,9577302.8184872,1359,Koyukuk,P,89,21,48,16,41,15,2010,2014,{25A4F514-7ADF-4F62-873B-6D2F16141D13},
-14803010.3126139,7722744.71658289,1360,Kupreanof,P,48,22,21,12,27,14,2010,2014,{3F03290E-B081-4B92-9E0F-33F6E0CD513B},
-17971145.4974555,8582606.65894544,1361,Kwethluk,P,763,78,417,46,346,42,2010,2014,{FF083E35-08C8-468F-B328-F69992F18FB7},
-18162622.9977728,8372425.50262535,1362,Kwigillingok,P,325,66,159,36,166,39,2010,2014,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0},
-16318130.0675161,8930597.59519651,1363,Lake Louise,P,42,49,24,25,18,25,2010,2014,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F},
-16955593.3935033,9320016.71615323,1364,Lake Minchumina,P,19,12,11,8,8,5,2010,2014,{3087F3EA-5475-4180-9982-992F736DFD19},
-16619604.312013,8762834.60561781,1365,Lakes,P,9345,672,4923,384,4422,413,2010,2014,{1A5924D4-515F-4E65-8236-07D030FB3C05},
-17141134.9695474,7870692.35234777,1366,Larsen Bay,P,52,26,29,16,23,15,2010,2014,{9F0EF727-1805-4199-AD1B-40C49AF1B61C},
-16591724.6508932,8771546.38230086,1367,Lazy Mountain,P,1629,190,795,115,834,100,2010,2014,{2F86B48B-D348-47DD-ABED-46CE01770ECC},
-17461297.2333809,8204734.30143702,1368,Levelock,P,131,34,71,21,60,18,2010,2014,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF},
-17303170.2041395,8707886.2976349,1369,Lime Village,P,22,17,12,9,10,8,2010,2014,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647},
-16536343.4316493,9747450.1731674,1370,Livengood,P,10,13,6,7,4,5,2010,2014,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85},
-14653808.2147877,7479750.7540715,1371,Loring,P,0,9,0,9,0,9,2010,2014,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C},
-16635708.391233,8415896.93445414,1372,Lowell Point,P,66,105,35,55,31,51,2010,2014,{338A7ACA-098D-4B9F-A871-233477997E11},
-17851683.5351611,8744430.24802144,1373,Lower Kalskag,P,340,53,165,36,175,40,2010,2014,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC},
-15088934.3864226,8248350.92947506,1374,Lutak,P,12,18,0,9,12,18,2010,2014,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B},
-16768852.5220459,9607288.16563892,1375,Manley Hot Springs,P,80,25,43,18,37,13,2010,2014,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4},
-17705913.8131994,8175966.41116261,1376,Manokotak,P,673,95,368,67,305,49,2010,2014,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD},
-18043572.4903501,8831085.13782125,1377,Marshall,P,320,51,167,29,153,31,2010,2014,{2F8EE675-06A4-4B7A-9275-369FEB17B896},
-15910193.5326733,8725903.36024418,1378,McCarthy,P,133,110,85,81,48,36,2010,2014,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6},
-17320016.2456881,9088035.75716921,1379,McGrath,P,344,45,177,27,167,28,2010,2014,{44BA33DB-984D-44E1-BF2D-7E1A353E586D},
-16577349.7774737,9282113.07382764,1380,Denali Park,P,429,188,205,118,224,108,2010,2014,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436},
-16653791.2223806,8770592.36336415,1381,Meadow Lakes,P,7139,638,3752,398,3387,370,2010,2014,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC},
-18500504.6828178,8486293.83389184,1382,Mekoryuk,P,177,29,103,17,74,17,2010,2014,{06A5691A-049B-426D-85BC-73439735D4DB},
-16312568.937712,8870865.86834204,1383,Mendeltna,P,25,37,12,19,13,19,2010,2014,{E3BABD89-94E5-4656-A111-C38FD33CFD08},
-16007473.5812763,9082960.2236536,1384,Mentasta Lake,P,231,74,108,44,123,46,2010,2014,{138A74FA-943C-4AC3-B538-9484C09C2AD1},
-18312850.5233261,8584353.38864479,1385,Mertarvik,P,0,9,0,9,0,9,2010,2014,{52F580FF-4AE6-48D4-920A-DD72272CB458},
-14646673.5424591,7386373.0340335,1386,Metlakatla,P,1568,126,831,77,737,71,2010,2014,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3},
-16625372.2633009,9648562.63957605,1387,Minto,P,252,47,135,29,117,27,2010,2014,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273},
-16380722.0850337,9532036.72492509,1388,Moose Creek,P,728,336,419,234,309,137,2010,2014,{7656A688-D4F7-4599-B494-E946C7AC2CF6},
-16627600.5420972,8508842.83181085,1389,Moose Pass,P,464,226,300,177,164,63,2010,2014,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8},
-15142952.2694062,8277526.31402885,1390,Mosquito Lake,P,119,73,96,59,23,23,2010,2014,{4D3AB901-46B6-47E7-B8D1-D6869F97799F},
-18225925.6316089,8880405.82604958,1391,Mountain Village,P,781,83,406,49,375,50,2010,2014,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3},
-15069876.6494535,8215047.31303803,1392,Mud Bay,P,131,84,66,42,65,44,2010,2014,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F},
-15919999.1890567,8947883.20778217,1393,Nabesna,P,0,9,0,9,0,9,2010,2014,{8DFCE93A-8EBA-43DF-B553-ABE121D98529},
-17479376.8443896,8121874.34956953,1394,Naknek,P,600,82,306,47,294,42,2010,2014,{BECA4B02-6040-43FA-93A9-D551AD5AB86B},
-16911648.2488555,8257391.34851405,1395,Nanwalek,P,212,62,96,31,116,39,2010,2014,{69A94C10-7F0D-42A7-93D9-CE014277D75A},
-18030710.251107,8555972.40526561,1396,Napakiak,P,365,51,194,32,171,25,2010,2014,{16F1264E-DF67-4828-9E72-1AB821AB3F99},
-18006283.530458,8559134.86082334,1397,Napaskiak,P,430,72,229,46,201,33,2010,2014,{6D864316-582B-4749-A178-D9BAD04003D1},
-14828054.3032904,7532374.78884243,1398,Naukati Bay,P,35,18,35,18,0,9,2010,2014,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC},
-16339354.2411854,8856734.61993626,1399,Nelchina,P,124,80,61,38,63,49,2010,2014,{53719238-336A-4B67-82E2-32339DE9CD8E},
-17944907.8374528,7558655.74748399,1400,Nelson Lagoon,P,39,23,18,17,21,9,2010,2014,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4},
-16596705.4106321,9494118.57909316,1401,Nenana,P,438,60,226,37,212,32,2010,2014,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4},
-16993119.9757578,10026074.9783398,1402,New Allakaket,P,71,27,38,16,33,14,2010,2014,{D37AAF42-E59A-4EC3-9C18-99E9434C4112},
-17511812.5389782,8278631.08924201,1403,New Stuyahok,P,574,66,320,37,254,38,2010,2014,{0C233779-E987-4620-A2DB-33C5FF299964},
-17242810.2824521,8337875.4437307,1404,Newhalen,P,175,40,81,20,94,26,2010,2014,{510DC86B-4E8B-482F-9372-E63914E50E7D},
-18326462.7845401,8611340.58389327,1405,Newtok,P,384,65,222,39,162,30,2010,2014,{258C640B-3DF8-425C-8445-188CD6A6A660},
-18337655.9794882,8507384.34559754,1406,Nightmute,P,281,55,153,33,128,29,2010,2014,{A83F4C9F-FA93-4FC6-974A-39BA917BA023},
-16842296.7149326,8565135.78311455,1407,Nikiski,P,4536,479,2438,312,2098,273,2010,2014,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6},
-16877494.7269881,8357850.89811094,1408,Nikolaevsk,P,196,63,81,25,115,45,2010,2014,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465},
-17184970.4341065,9103618.82484689,1409,Nikolai,P,75,21,49,14,26,9,2010,2014,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D},
-18797429.6399184,6971927.37217408,1410,Nikolski,P,34,11,20,8,14,5,2010,2014,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3},
-16884395.0269268,8409329.21584389,1411,Ninilchik,P,730,119,380,68,350,66,2010,2014,{95A8CBA5-6323-4734-AA72-89B097FBD56F},
-18143796.8286104,10320918.1028848,1412,Noatak,P,452,66,252,45,200,32,2010,2014,{03C93982-6D21-4D8C-B2D5-1090F45A812A},
-18413196.6569092,9477390.9548207,1413,Nome,P,3745,39,1957,72,1788,78,2010,2014,{72E9842F-ABE0-4390-9A93-917EDB1CF17B},
-17238665.9936197,8392588.83172381,1414,Nondalton,P,214,47,98,29,116,25,2010,2014,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB},
-17927650.6375876,10108740.5135686,1415,Noorvik,P,598,71,342,49,256,35,2010,2014,{E4853413-2729-4F25-AE7D-845D797872A7},
-16403093.5556691,9544105.931038,1416,North Pole,P,2153,343,1086,198,1067,192,2010,2014,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC},
-15800040.489472,9090883.18343825,1417,Northway,P,139,62,64,35,75,36,2010,2014,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F},
-15785120.1338497,9102841.80007589,1418,Northway Junction,P,62,30,29,15,33,19,2010,2014,{E9BBD5A8-04BF-4188-BB0D-C5C816F5822E},
-15801990.9612395,9095887.63704185,1419,Northway Village,P,97,49,70,33,27,21,2010,2014,{75CCDD7A-C559-4B30-B62B-5EC8E663CFF8},
-16809133.5953391,11139817.5718352,1420,Nuiqsut,P,371,100,180,61,191,49,2010,2014,{E24B0E44-1B59-4C79-8A8F-F7A2113EFF2F},
-17600207.5728864,9535893.19480848,1421,Nulato,P,272,46,147,25,125,28,2010,2014,{95F04BB3-8B3B-4FFF-841A-95C8338ED9C6},
-18351241.1290629,8986179.48097778,1422,Nunam Iqua,P,132,36,73,23,59,18,2010,2014,{9E739177-0E1D-4131-A1AD-63F6A6F5E677},
-18084675.6015324,8602260.85547479,1423,Nunapitchuk,P,459,63,242,40,217,32,2010,2014,{8D2790CB-3234-4141-9014-F2DED1D38D0C},
-17063460.2332565,7803865.32814964,1424,Old Harbor,P,268,78,149,52,119,41,2010,2014,{126AE679-2933-4FD0-B985-FB1844FFBCA3},
-18008305.9955458,8562415.17398092,1425,Oscarville,P,29,19,11,9,18,11,2010,2014,{EADA3236-1E4C-4F64-8A35-0630C3D630AE},
-16976666.0145915,7951214.90047514,1426,Ouzinkie,P,275,74,139,41,136,42,2010,2014,{758654AC-720A-4314-AC3E-4F1FC39187C4},
-16599712.8974775,8764843.81359529,1427,Palmer,P,6250,86,3090,139,3160,132,2010,2014,{EDA8ED1A-C25C-4FF0-8681-021AAF1072C9},
-16196540.7094912,9108212.20575538,1428,Paxson,P,34,38,20,22,14,20,2010,2014,{6A728042-64AA-46F0-A81D-FDE32F20CFCB},
-17154285.2929459,8352742.85902232,1429,Pedro Bay,P,22,16,8,7,14,10,2010,2014,{EC18C954-9E22-45E3-BD54-DD7AF4302791},
-15165026.1288301,7959059.7915705,1430,Pelican,P,57,38,28,19,29,23,2010,2014,{ED8A6F74-E397-4BA1-8052-EEF92A6C4F8B},
-17715761.416882,7540834.94765662,1431,Perryville,P,116,32,51,17,65,19,2010,2014,{4C04DC5F-DBC0-42D6-BFF7-62C40E838EAA},
-14800790.4763991,7721578.12677657,1432,Petersburg,P,2926,87,1535,94,1391,90,2010,2014,{BCB15849-7466-46EB-920C-2A9FAE9E93C5},
-16783406.1501886,8977841.72474573,1433,Petersville,P,0,9,0,9,0,9,2010,2014,{841E8B3A-9424-4243-B588-EEB808D195AB},
-17541428.4432941,7876342.01149,1434,Pilot Point,P,47,15,30,10,17,8,2010,2014,{6C3B7B41-3AE1-40AB-AA91-33A20E34131E},
-18132067.7415223,8844267.79717352,1435,Pilot Station,P,567,75,288,43,279,39,2010,2014,{E1D5467A-F8D6-443B-B722-DE5C4F46B5F8},
-18177027.8565442,8866690.02949746,1436,Pitkas Point,P,136,26,60,15,76,15,2010,2014,{67B1D591-0300-4A96-A31C-7A141B8120D2},
-18013135.6099103,8182220.55941463,1437,Platinum,P,42,22,31,16,11,7,2010,2014,{B31B12CB-15A8-477A-A113-F6ACBD1D3120},
-16347842.0739484,9576235.32016767,1438,Pleasant Valley,P,280,256,163,146,117,117,2010,2014,{5DF24C5B-4FE5-4FFA-AE4F-CBDF97ACB787},
-14874645.1217256,7628682.66313674,1439,Point Baker,P,48,33,22,23,26,19,2010,2014,{406CA174-D318-4E54-BB1E-2B47EE0719E4},
-18560774.2481443,10551220.9335945,1440,Point Hope,P,628,144,331,85,297,68,2010,2014,{717918EA-EB98-4319-B4C9-D70D262F7CE2},
-18146094.2078674,10985618.6862481,1441,Point Lay,P,246,67,142,43,104,32,2010,2014,{ACCCEEDB-EFD5-4240-87ED-B1D77CEB08B8},
-16699130.5119596,8707839.29968711,1442,Point MacKenzie,P,473,137,403,117,70,46,2010,2014,{5736B8FC-BE6B-44A6-8A67-0A66F497EDC5},
-16740042.0404059,8633873.20918176,1443,Point Possession,P,0,9,0,9,0,9,2010,2014,{31997E44-F3ED-4BD0-87C7-471DA4CF099D},
-17198669.1317882,8301257.21371689,1444,Pope-Vannoy Landing,P,0,9,0,9,0,9,2010,2014,{966F0EEE-4376-4C8B-B1B8-6201D91E3EB4},
-14988834.9849211,7608192.66916027,1445,Port Alexander,P,30,23,15,15,15,11,2010,2014,{5A7529F3-5CC9-423D-AF30-9EE44F9D5E43},
-17179723.69548,8443509.99769365,1446,Port Alsworth,P,147,43,67,18,80,30,2010,2014,{2C14D0F5-3E1B-4BEC-ABCB-6AEED5368B0C},
-18573603.1596675,9677685.99167838,1447,Port Clarence,P,43,43,38,45,5,11,2010,2014,{6969DC3C-BFDA-4D1D-B7F5-4BCBF7C5318A},
-16901830.2430217,8256764.0324507,1448,Port Graham,P,166,33,105,26,61,22,2010,2014,{21416EC2-769C-45C8-9643-767865EF7130},
-17657388.0453865,7745840.42395497,1449,Port Heiden,P,84,22,47,15,37,11,2010,2014,{58FEECD6-E89F-44AF-B707-E2BF0B91605A},
-17018906.9014725,7939351.09939377,1450,Port Lions,P,230,66,110,35,120,39,2010,2014,{DDC4A50C-4C3E-4DEF-B660-9185BACAD8C5},
-14873087.3303524,7622856.10259486,1451,Port Protection,P,83,44,48,25,35,23,2010,2014,{F783848B-F9FA-4D67-B681-88C19008013B},
-17557289.3545486,8159923.18468303,1452,Portage Creek,P,0,9,0,9,0,9,2010,2014,{23F7C06A-DD1B-40D8-854F-09BE816DD5EB},
-16625854.2494228,8479794.59008735,1453,Primrose,P,51,37,24,23,27,16,2010,2014,{52520FE3-9874-4E97-BFD4-38DEE36B1FFD},
-16512821.5697,11152322.8883704,1454,Prudhoe Bay,P,2570,465,2241,416,329,136,2010,2014,{A86C2FBC-0704-4117-9A7E-E4A3DD3415BD},
-18022693.7423965,8344602.51586286,1455,Quinhagak,P,616,62,308,32,308,41,2010,2014,{B6E9CAAD-60A0-4BA0-9CA6-A849C3DAFC42},
-16717050.1891427,9742232.5129247,1456,Rampart,P,15,12,8,7,7,6,2010,2014,{6202BDF2-C7DB-4E68-839D-27ED74C85EA2},
-17514413.7748041,8807696.69847597,1457,Red Devil,P,32,18,15,11,17,9,2010,2014,{60E24BB4-83DC-44A8-9CFE-7E855DA6622B},
-18128841.6338836,10468340.5094955,1458,Red Dog Mine,P,139,255,135,255,4,6,2010,2014,{1A6B04A0-B2D4-4ED2-9956-796E120EA73D},
-16818268.2429901,8518988.99464746,1459,Ridgeway,P,2128,353,1152,214,976,190,2010,2014,{43789012-2A4F-4391-8762-748A33755153},
-17308950.6609477,9540015.86793776,1460,Ruby,P,208,41,109,25,99,21,2010,2014,{E0D07527-6185-42A6-87A3-465F20FDF512},
-17958449.4341672,8808069.09365902,1461,Russian Mission,P,404,55,207,27,197,35,2010,2014,{8DA86262-15AB-46C9-B997-7983A9FF34AB},
-16846360.4237045,8538573.48551882,1462,Salamatof,P,1049,148,678,112,371,71,2010,2014,{2606EF00-243D-41F4-890F-E340AD1ACFA5},
-16361428.1365655,9473341.78828841,1463,Salcha,P,957,213,502,112,455,128,2010,2014,{3AAD6031-4B4D-40A2-86B3-B59C6AE4046D},
-17866565.6586608,7428311.42002969,1464,Sand Point,P,1371,226,938,176,433,96,2010,2014,{BCCD0BE5-1002-4368-A664-108C425C91DD},
-18978195.0516515,9272224.04900901,1465,Savoonga,P,872,75,436,48,436,45,2010,2014,{72DFDB08-C634-4DC3-BA13-8C7F1E889436},
-14649379.7994303,7424010.4608575,1466,Saxman,P,470,103,261,68,209,54,2010,2014,{19994FB4-B48F-4B91-B7EA-9D86BD4F52BD},
-18432456.2977122,8821966.22863412,1467,Scammon Bay,P,447,68,257,50,190,32,2010,2014,{95BD0825-5CB3-4695-B177-4D026DA5894C},
-17812243.9906867,10044255.6550047,1468,Selawik,P,754,91,381,51,373,50,2010,2014,{E0F2C831-698F-4BCE-8AC1-4162BE7D6DCD},
-16881595.6604411,8283625.15742751,1469,Seldovia Village,P,180,43,101,26,79,22,2010,2014,{87E87454-91AC-49AF-B812-E5B5DF65D0C8},
-16889234.3859769,8276232.43753431,1470,Seldovia,P,264,51,134,36,130,32,2010,2014,{A8F5B7D5-CE39-47C3-BAB5-4BA4EDCEF514},
-16635498.343599,8422734.06749095,1471,Seward,P,2646,26,1557,160,1089,163,2010,2014,{86E9E60C-762A-4D26-A7CC-57DC74916D5B},
-17758864.8987936,9016241.33130953,1472,Shageluk,P,58,25,22,12,36,16,2010,2014,{C1B6F29B-4A04-42DE-9F90-6F108C6C13A9},
-17944073.6571674,9440376.2922384,1473,Shaktoolik,P,212,38,120,26,92,22,2010,2014,{CEDC63C2-3647-4702-B72B-D9E842E711FE},
-18486912.9341124,9947017.19873905,1474,Shishmaref,P,629,81,337,43,292,47,2010,2014,{D1F96C65-49BF-4E7B-AA32-F9C4C50BB628},
-17492543.3497459,10124235.6567402,1475,Shungnak,P,308,58,159,33,149,29,2010,2014,{9177B2E0-91EE-4644-A900-570CEA299846},
-16178300.9077316,8861767.02927969,1476,Silver Springs,P,170,66,91,41,79,38,2010,2014,{EFEF6D9F-D6F7-4657-8942-88A418AFEAD4},
-15065826.601253,7770144.80039453,1477,Sitka,P,8957,,4568,71,4389,71,2010,2014,{99E9981F-255D-4678-9D2E-704DC07798D6},
-15062828.5556362,8279546.78541121,1478,Skagway,P,932,141,468,71,464,88,2010,2014,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9},
-16831655.677238,8851493.4549969,1479,Skwentna,P,47,32,30,21,17,12,2010,2014,{6F43A244-13B0-42B5-92FB-6D2ACE90ED71},
-16026660.3157166,9028660.18236215,1480,Slana,P,139,96,61,35,78,70,2010,2014,{92647992-DE7B-4457-BD55-CB46CE9A4C4E},
-17496129.9813628,8788985.34345363,1481,Sleetmute,P,100,27,55,19,45,15,2010,2014,{0250F433-FD97-4CC6-8D40-1385C394201D},
-16816573.7192222,8509749.46241112,1482,Soldotna,P,4345,30,2090,156,2255,150,2010,2014,{D7CCEBD6-7236-44C6-9E78-19F98183CFFC},
-17477930.8702166,8118669.23946321,1483,South Naknek,P,60,16,27,14,33,15,2010,2014,{8C659093-914F-41E2-BE61-E3576613F3BC},
-16448483.2921245,9558782.70932766,1484,South Van Horn,P,547,227,262,105,285,148,2010,2014,{06C11331-3BBB-4E38-B7C8-8E9706C868E8},
-18873694.235669,7679086.13284621,1485,Saint George,P,33,17,16,12,17,9,2010,2014,{55AFA1A4-5677-44A5-A22C-9F9D370747CE},
-18164575.8369719,8871357.89380939,1486,Saint Mary's,P,551,61,289,35,262,34,2010,2014,{8AB67F75-EAB7-4DEB-8885-83230D155E9C},
-18038200.3079044,9218516.75661929,1487,Saint Michael,P,406,55,207,33,199,32,2010,2014,{9BB36ABC-66B2-4E89-99FA-C2128E2AFCC9},
-18955737.62556,7784767.20005179,1488,Saint Paul,P,612,97,349,69,263,46,2010,2014,{B7D914E8-D125-49F0-B374-8AE610E5DBC7},
-18066206.884487,9229858.29627611,1489,Stebbins,P,538,67,278,37,260,42,2010,2014,{28ACD99B-0BF6-4373-A5BA-4F063E34485C},
-16418305.3284638,9580072.56957883,1490,Steele Creek,P,6180,746,3194,468,2986,377,2010,2014,{70C8E48C-BFDB-49A3-ABA9-0B244839932A},
-16786649.3061846,8520284.43898784,1491,Sterling,P,5748,607,2963,321,2785,351,2010,2014,{DC7B95CA-114F-4D3E-95BE-B7965D32E2EF},
-16596003.7469611,9878084.30819833,1492,Stevens Village,P,69,39,39,24,30,17,2010,2014,{169CE60B-858B-4A5D-801B-CB9E3179349B},
-17431324.8567822,8808850.30175766,1493,Stony River,P,61,26,33,15,28,13,2010,2014,{3C0B8851-31F2-4CA0-B3E0-A7DE145D4BB3},
-16634040.7618088,8599247.16217456,1494,Sunrise,P,15,17,9,14,6,9,2010,2014,{C94A527A-FE5F-481B-BCAA-88435D1E5189},
-16768487.3163038,8741164.29201236,1495,Susitna,P,0,9,0,9,0,9,2010,2014,{42EFB0E5-DFC0-4003-A9E2-0CA2A1F23F56},
-16702776.4610578,8890322.91977757,1496,Susitna North,P,1420,295,731,141,689,176,2010,2014,{3366F161-F33D-48D6-A9DD-79C2B203D73C},
-16572949.7240962,8790607.99952188,1497,Sutton-Alpine,P,1390,178,1023,144,367,70,2010,2014,{126A149F-F9BD-42EC-8D66-E4883B8016E2},
-17372737.0858399,9097299.16392271,1498,Takotna,P,56,23,24,12,32,20,2010,2014,{85E095CB-FA7C-489E-81CF-7471581BE04A},
-16710391.3289343,8936181.57566601,1499,Talkeetna,P,508,144,254,72,254,88,2010,2014,{3EC46053-F188-4C9A-B758-A0D57EF8F834},
-15958316.6300582,9193115.8464888,1500,Tanacross,P,176,61,97,33,79,36,2010,2014,{57519FBB-A615-4BD0-A451-9E4C5B1C2E43},
-16629445.237862,8767312.9648586,1501,Tanaina,P,9391,512,5050,376,4341,330,2010,2014,{929B664D-4B19-44FF-A034-299BEAC5D45E},
-16929212.5031645,9653607.03557419,1502,Tanana,P,248,50,137,33,111,26,2010,2014,{52BCEDDA-9254-47D3-9A2A-3B00217A0661},
-16328534.5245761,8595687.733204,1503,Tatitlek,P,69,34,25,14,44,30,2010,2014,{A47812B1-7D27-455A-A423-CE6015545162},
-16187196.9424994,8870386.41137708,1504,Tazlina,P,323,99,171,56,152,57,2010,2014,{A3685B4F-070E-4C85-9820-DEE25ABC695E},
-18519689.6135483,9677978.83564969,1505,Teller,P,184,35,110,24,74,18,2010,2014,{FABC6EB5-588F-4AD5-B3AB-A8511EBA408A},
-15053544.5411622,7921459.04939632,1506,Tenakee Springs,P,117,48,62,28,55,26,2010,2014,{E49E42CA-BF94-44E1-9650-6B93C551222E},
-15865220.3482979,9134177.09345036,1507,Tetlin,P,123,50,64,29,59,27,2010,2014,{AD7719EE-1C6A-44A6-93BB-D7ABA23FFF53},
-14752373.097814,7496057.95152267,1508,Thorne Bay,P,536,118,312,76,224,55,2010,2014,{3F597174-5CB5-4C16-8F4A-786886325C42},
-17853285.3608513,8193477.2525473,1509,Togiak,P,765,91,416,57,349,51,2010,2014,{5992D3C6-F615-45B1-BE46-B0FF54252CF2},
-15917324.8423741,9183091.43721711,1510,Tok,P,1304,192,681,104,623,115,2010,2014,{E7AB4B30-0C1D-4536-8571-A8835525D851},
-18379653.2461127,8518590.89616114,1511,Toksook Bay,P,650,85,374,52,276,43,2010,2014,{976DFE6D-5070-41D4-B270-90EB077F8A48},
-16265215.1204587,8882214.49976839,1512,Tolsona,P,0,9,0,9,0,9,2010,2014,{93A518D2-76B0-46E5-863A-02EDDEB80C98},
-16161325.5298553,8779266.76854602,1513,Tonsina,P,16,25,7,12,9,14,2010,2014,{793D84BA-F572-4A23-A265-0090CCDE0F70},
-16723946.420688,8934519.32735454,1514,Trapper Creek,P,448,210,224,112,224,103,2010,2014,{68659E20-597A-4214-97E4-BE2A722B888B},
-17917591.2190741,8648518.00957927,1515,Tuluksak,P,421,60,212,36,209,30,2010,2014,{08AE02CD-C624-4EB1-9BDE-DC0B7B5D224E},
-18109049.0672711,8476453.63268147,1516,Tuntutuliak,P,437,52,247,33,190,28,2010,2014,{E53D762F-9715-4E78-AE62-1FFB0D35EC03},
-18395700.7877218,8531414.38513811,1517,Tununak,P,297,50,159,29,138,29,2010,2014,{2AAC0BD8-1ED0-49FE-B5DA-1371DF532197},
-17842355.5861123,8196642.74751999,1518,Twin Hills,P,93,25,44,18,49,14,2010,2014,{70F9D3F0-0A22-421F-B1A4-0FF83845DECA},
-16368238.5102819,9576121.96361816,1519,Two Rivers,P,441,286,297,208,144,130,2010,2014,{2416B7D2-6E1E-47A0-8550-530D41B50117},
-16825205.8154774,8641473.78364105,1520,Tyonek,P,226,61,110,34,116,42,2010,2014,{961296AC-3BF0-47EF-AA6B-7D67C6031EDD},
-17521637.0889508,7865554.71115681,1521,Ugashik,P,19,10,12,7,7,6,2010,2014,{A3F13BA5-7501-4638-B3B8-55A7131B5C17},
-17899279.685261,9318504.75151891,1522,Unalakleet,P,708,78,380,50,328,42,2010,2014,{C3143A12-95C5-434E-A174-05E3A93C6CB4},
-18538889.9333079,7146158.06822584,1523,Unalaska,P,4536,229,2783,205,1753,165,2010,2014,{F020D8C7-7FD0-4AFE-85DC-43D1C0A0B5F0},
-17846269.0949462,8750459.42220165,1524,Upper Kalskag,P,257,47,124,25,133,28,2010,2014,{50BD3072-1166-4F66-BB42-2E68C28DE654},
-16292173.0672154,8655789.26258689,1525,Valdez,P,4002,17,2104,174,1898,175,2010,2014,{BDF957A0-FB1E-48AC-835A-A24FB2DFE444},
-16299601.2523058,10160823.0619457,1526,Venetie,P,171,47,101,34,70,23,2010,2014,{A3641C8B-440A-4FFF-AFC3-1602263D4212},
-17814706.4118869,11279797.9826226,1527,Wainwright,P,482,107,262,68,220,49,2010,2014,{0B9370B1-7BCB-4AA4-B8CF-A63AECD907D3},
-18711833.4971617,9770649.64422587,1528,Wales,P,165,38,97,24,68,20,2010,2014,{F8A9EA5F-A5D3-4A9C-B4B3-EDACC1AD5746},
