X,Y,OBJECTID,CommunityName,EntityName,LocalTaxableFullValue,StateTaxableOilandGasFullValue,TotalFVD,Population,PerCapitaFullValue,FVDYear,TaxableDatabaseLink,PeriodStartDate,PeriodEndDate,DataYear,AsOfDate
-166.09643323,61.5308796900001,601,Hooper Bay,City of Hooper Bay,7932700,,7932700,996,7965,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-132.8235136,55.2059259000001,602,Hydaburg,City of Hydaburg,5780300,,5790300,406,14237,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-133.9447988,56.9744498800001,603,Kake,City of Kake,17675800,,17675800,696,25396,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-133.09603454,55.55450419,604,Klawock,City of Klawock,15614600,,15614600,759,20573,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-163.72627562,62.08954141,605,Mountain Village,City of Mountain Village,3866700,,3866700,758,5101,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-149.09074136,64.56270921,606,Nenana,City of Nenana,16205500,,16205500,490,33072,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-165.40855986,64.49808969,607,Nome,City of Nome,151049200,,151049200,3984,37914,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-136.22974756,57.9606687,608,Pelican,City of Pelican,14198600,,14198600,209,67936,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-163.17516104,62.0514716000001,609,Saint Mary's,City of Saint Mary's,4543400,,4543400,479,9485,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-152.0777034,65.17118315,610,Tanana,City of Tanana,5943100,,5943100,351,16932,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-160.37879111,59.0605115000001,611,Togiak,City of Togiak,11588500,,11588500,745,15555,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-166.53768178,53.8730924600001,612,Unalaska,City of Unalaska,357701700,,357701700,4083,87608,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-146.35508078,61.13023788,613,Valdez,City of Valdez,253951700,729831020,983782720,4469,220135,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-148.68597259,60.7722882300001,614,Whittier,City of Whittier,30574300,567110,31141410,284,109653,1995,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1995/01/01 00:00:00+00,1995/12/31 00:00:00+00,1995,2018/08/01 00:00:00+00
-160.48211409,55.3445109900001,615,Aleutians East Borough,Aleutians East Borough,,,82341100,2567,32077,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.89484742,61.21627757,616,Municipality of Anchorage,Municipality of Anchorage,,,9753462970,230185,42372,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-157.01727128,58.7273345300001,617,Bristol Bay Borough,Bristol Bay Borough,,,134312700,1451,92566,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-147.72571273,64.8451325500001,618,Fairbanks North Star Borough,Fairbanks North Star Borough,,,3158826670,74031,42669,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-147.72124822,64.83969225,619,Fairbanks,City of Fairbanks,,,1029214700,28853,35671,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-147.35149648,64.7549026500001,620,North Pole,City of North Pole,,,181840400,1644,110609,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-135.44794697,59.2343054,621,Haines Borough,Haines Borough,,,114333500,2058,55556,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-135.44794697,59.2343054,622,Haines,City of Haines,,,54422800,1173,46396,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-134.40663973,58.2998397100001,623,City and Borough of Juneau,City and Borough of Juneau,,,1368803500,28881,47395,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.07134684,60.4895404100001,624,Kenai Peninsula Borough,Kenai Peninsula Borough,,,3471314630,40312,86111,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.53200662,59.64718757,625,Homer,City of Homer,,,228428000,4513,50616,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.45273429,59.66696928,626,Kachemak,City of Kachemak,,,18626100,418,44560,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.24880589,60.5590139000001,627,Kenai,City of Kenai,,,291184200,6543,44503,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.71857386,59.44059723,628,Seldovia,City of Seldovia,,,23683300,512,46256,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.43922421,60.10312795,629,Seward,City of Seward,,,165031800,2829,58336,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-151.06585198,60.4904472100001,630,Soldotna,City of Soldotna,,,206902600,3733,55425,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-131.66732712,55.3491724900001,631,Ketchikan Gateway Borough,Ketchikan Gateway Borough,,,843233400,13259,63597,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-131.64802329,55.3424333300001,632,Ketchikan,City of Ketchikan,,,445332700,7943,56066,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-131.59761777,55.3189242300001,633,Saxman,City of Saxman,,,13782100,320,43069,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-152.39772094,57.7931666200001,634,Kodiak Island Borough,Kodiak Island Borough,,,700935300,15679,44705,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-152.39748118,57.7930013600001,635,Kodiak,City of Kodiak,,,465478000,6787,68584,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-156.66764668,58.6813712700001,636,Lake and Peninsula Borough,Lake and Peninsula Borough,,,63519500,1844,34447,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.10836892,61.5997112700001,637,Matanuska-Susitna Borough,Matanuska Susitna Borough,,,1759432710,38953,45168,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.80142669,61.6312394,638,Houston,City of Houston,,,31934900,738,43272,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.11775808,61.5997057600001,639,Palmer,City of Palmer,,,101521600,3300,30764,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.44420328,61.58209845,640,Wasilla,City of Wasilla,,,223597400,3818,58564,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-156.78243874,71.29234396,641,North Slope Borough,North Slope Borough,,,11997389080,7813,1535568,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-162.60007774,66.8951658300001,642,Northwest Arctic Borough,Northwest Arctic Borough,,,387443000,7081,54716,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-132.95776302,56.8109592000001,643,Petersburg,City of Petersburg,,,168620400,3576,47153,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-135.33862304,57.0490212600001,644,City and Borough of Sitka,City and Borough of Sitka,,,463380100,8526,54349,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-135.31169114,59.45573152,645,Municipality of Skagway,City of Skagway,,,59362100,718,82677,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-132.3836088,56.470404,646,Wrangell,City of Wrangell,,,109706100,2630,41713,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-139.75003244,59.5587609,647,City and Borough of Yakutat,City of Yakutat,,,19872300,527,37708,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-161.77177087,60.7911992000001,648,Bethel,City of Bethel,,,180299500,4470,40335,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-145.76017488,60.54406292,649,Cordova,City of Cordova,,,131835000,2619,50338,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-133.15108263,55.4760442100001,650,Craig,City of Craig,,,46095300,1535,30030,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-145.73666819,64.04716726,651,Delta Junction,City of Delta Junction,,,30902100,1185,26078,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-158.46307877,59.0393744300001,652,Dillingham,City of Dillingham,,,127563600,2232,57152,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-141.2075972,64.7889396800001,653,Eagle,City of Eagle,,,8423600,169,49844,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-156.87712316,64.7426528600001,654,Galena,City of Galena,,,20177800,928,21743,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-135.44570828,58.10953807,655,Hoonah,City of Hoonah,,,21953900,894,24557,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-166.09643323,61.5308796900001,656,Hooper Bay,City of Hooper Bay,,,5593200,807,6931,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-132.8235136,55.2059259000001,657,Hydaburg,City of Hydaburg,,,5688400,457,12447,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-133.9447988,56.9744498800001,658,Kake,City of Kake,,,17234100,682,25270,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-133.09603454,55.55450419,659,Klawock,City of Klawock,,,11220000,897,12508,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-149.09074136,64.56270921,660,Nenana,City of Nenana,,,15678100,555,28249,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-165.40855986,64.49808969,661,Nome,City of Nome,,,137876000,4503,30619,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-136.22974756,57.9606687,662,Pelican,City of Pelican,,,13564700,290,46775,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-163.17516104,62.0514716000001,663,Saint Mary's,City of Saint Mary's,,,4390900,491,8943,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-152.0777034,65.17118315,664,Tanana,City of Tanana,,,11096900,422,26296,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-166.53768178,53.8730924600001,665,Unalaska,City of Unalaska,,,164997530,2265,72847,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-146.35508078,61.13023788,666,Valdez,City of Valdez,,,1301226560,4635,280739,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-148.68597259,60.7722882300001,667,Whittier,City of Whittier,,,17695900,299,59184,1990,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1990/01/01 00:00:00+00,1990/12/31 00:00:00+00,1990,2018/08/01 00:00:00+00
-162.31126632,55.0595082400001,668,King Cove,City of King Cove,23230800,,23230800,547,42469,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-160.49809006,55.34090243,669,Sand Point,City of Sand Point,71086800,,71086800,900,78985,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-149.89484742,61.21627757,670,Municipality of Anchorage,Municipality of Anchorage,15675303800,80107200,15755411000,248263,63462,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-157.01727128,58.7273345300001,671,Bristol Bay Borough,Bristol Bay Borough,101798800,,101798800,1271,80093,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-147.72571273,64.8451325500001,672,Fairbanks North Star Borough,Fairbanks North Star Borough,3580441300,630556400,4210997700,75079,56087,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-147.72124822,64.83969225,673,Fairbanks,City of Fairbanks,1458574300,,1458574300,27099,53823,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-147.35149648,64.7549026500001,674,North Pole,City of North Pole,187457100,,187457100,1640,114303,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-135.44794697,59.2343054,675,Haines Borough,Haines Borough,93945500,,93945500,1847,50863,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-135.44794697,59.2343054,676,Haines,City of Haines,44916300,,44916300,1079,41627,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-134.40663973,58.2998397100001,677,City and Borough of Juneau,City and Borough of Juneau,1613388900,,1613388900,29370,54933,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-151.07134684,60.4895404100001,678,Kenai Peninsula Borough,Kenai Peninsula Borough,2744718300,545500900,3290219200,38919,84540,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-151.53200662,59.64718757,679,Homer,City of Homer,215845000,,215845000,3817,56548,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-151.24880589,60.5590139000001,680,Kenai,City of Kenai,282950800,,282950800,6434,43977,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-151.71857386,59.44059723,681,Seldovia,City of Seldovia,16451300,,16451300,678,24264,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-149.43922421,60.10312795,682,Seward,City of Seward,142170600,,142170600,2072,68615,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-151.06585198,60.4904472100001,683,Soldotna,City of Soldotna,215425400,,215425400,3597,59890,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-131.66732712,55.3491724900001,684,Ketchikan Gateway Borough,Ketchikan Gateway Borough,675985100,,675985100,14314,47225,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
-131.64802329,55.3424333300001,685,Ketchikan,City of Ketchikan,391440000,,391440000,8414,46522,1985,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,1985/01/01 00:00:00+00,1985/12/31 00:00:00+00,1985,2018/08/01 00:00:00+00
