X,Y,OBJECTID,Community,Region,RUBA_Region,Operator_Certification,Preventive_Maintenance_Plan,Compliance,Utility_Management_Training,Meetings_of_the_Governing_Body,Budget,Revenue,Workers_Compensation_Insurance,Payroll_Liability_Compliance,TOTAL_SCORE,Season,DataYear,IsMostRecent,AsOfDate,Shape,Date_,Communityname
-162.883135849,61.937202509,1584,Pilot Station,YKHC,Bethel,3,15,0,5,2,15,20,5,5,70,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Pilot Station
-162.883135849,61.937202509,1585,Pilot Station,YKHC,Bethel,5,15,0,5,2,0,0,5,5,37,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Pilot Station
-163.287019434,62.0318125680001,1586,Pitkas Point,YKHC,Bethel,5,15,5,5,0,0,20,2,5,57,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1587,Pitkas Point,YKHC,Bethel,5,15,0,5,0,10,20,5,0,60,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1588,Pitkas Point,YKHC,Bethel,5,15,0,5,5,13,5,5,5,58,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1589,Pitkas Point,YKHC,Bethel,5,15,5,5,5,13,20,5,0,73,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1590,Pitkas Point,YKHC,Bethel,5,15,5,5,0,10,20,0,0,60,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1591,Pitkas Point,YKHC,Bethel,10,15,5,5,0,10,20,0,0,65,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1592,Pitkas Point,YKHC,Bethel,10,15,5,5,0,10,20,0,0,65,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,1593,Pitkas Point,YKHC,Bethel,0,15,5,5,2,15,5,5,5,57,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Pitkas Point
-161.814750333,59.0084827490001,1594,Platinum,BBAHC,Dillingham,0,15,0,5,2,10,0,5,0,37,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Platinum
-161.814750333,59.0084827490001,1595,Platinum,BBAHC,Dillingham,0,15,0,5,0,10,0,5,0,35,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Platinum
-161.814750333,59.0084827490001,1596,Platinum,BBAHC,Dillingham,0,15,0,5,5,10,5,5,0,45,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Platinum
-161.814750333,59.0084827490001,1597,Platinum,BBAHC,Dillingham,0,15,0,5,5,10,5,5,0,45,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Platinum
-161.814750333,59.0084827490001,1598,Platinum,BBAHC,Dillingham,0,15,0,5,2,10,5,5,0,42,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Platinum
-161.814750333,59.0084827490001,1599,Platinum,BBAHC,Dillingham,0,15,0,5,2,13,5,5,5,50,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Platinum
-161.814750333,59.0084827490001,1600,Platinum,BBAHC,Dillingham,0,15,0,5,2,13,0,5,0,40,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Platinum
-161.814750333,59.0084827490001,1601,Platinum,YKHC,Dillingham,0,15,0,0,0,10,0,5,0,30,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Platinum
-166.734271922,68.34808223,1602,Point Hope,NS Communities,Kotzebue,10,15,5,0,0,0,0,5,0,35,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Point Hope
-166.734271922,68.34808223,1603,Point Hope,NS Communities,Kotzebue,10,15,5,5,0,10,0,5,0,50,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Point Hope
-166.734271922,68.34808223,1604,Point Hope,NS Communities,Kotzebue,10,15,5,0,0,10,0,5,0,45,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Point Hope
-166.734271922,68.34808223,1605,Point Hope,NS Communities,Kotzebue,10,15,5,0,5,10,5,5,5,60,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Point Hope
-166.734271922,68.34808223,1606,Point Hope,NS Communities,Kotzebue,10,15,5,0,5,10,5,5,5,60,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Point Hope
-166.734271922,68.34808223,1607,Point Hope,NS Communities,Kotzebue,10,15,5,0,5,10,5,5,5,60,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Point Hope
-166.734271922,68.34808223,1608,Point Hope,NS Communities,Kotzebue,10,15,5,0,0,0,0,5,0,35,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Point Hope
-166.734271922,68.34808223,1609,Point Hope,NS Communities,Kotzebue,10,15,5,5,2,0,0,5,2,44,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Point Hope
-163.00913774,69.7431228890001,1610,Point Lay,NS Communities,Kotzebue,10,15,5,0,0,0,0,5,0,35,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Point Lay
-163.00913774,69.7431228890001,1611,Point Lay,NS Communities,Kotzebue,10,15,5,0,0,0,0,5,0,45,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Point Lay
-163.00913774,69.7431228890001,1612,Point Lay,NS Communities,Kotzebue,10,15,5,0,0,10,0,5,0,45,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Point Lay
-163.00913774,69.7431228890001,1613,Point Lay,NS Communities,Kotzebue,10,15,5,0,0,10,5,5,0,50,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Point Lay
-163.00913774,69.7431228890001,1614,Point Lay,NS Communities,Kotzebue,7,15,10,0,0,10,5,5,0,52,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Point Lay
-163.00913774,69.7431228890001,1615,Point Lay,NS Communities,Kotzebue,10,15,10,0,5,10,5,5,5,65,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Point Lay
-163.00913774,69.7431228890001,1616,Point Lay,NS Communities,Kotzebue,10,15,10,0,0,0,0,5,0,40,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Point Lay
-163.00913774,69.7431228890001,1617,Point Lay,NS Communities,Kotzebue,10,15,10,0,2,0,0,5,0,42,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Point Lay
-134.646995581,56.2492376800001,1618,Port Alexander,DEC,Juneau,10,15,0,5,5,15,15,5,5,75,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1619,Port Alexander,DEC,Juneau,10,15,0,5,5,10,5,5,5,60,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1620,Port Alexander,DEC,Juneau,10,15,0,5,5,15,20,5,0,75,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1621,Port Alexander,DEC,Juneau,10,15,0,5,5,15,15,5,5,75,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1622,Port Alexander,DEC,Juneau,10,15,0,5,5,15,15,5,5,75,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1623,Port Alexander,DEC,Juneau,10,15,0,5,5,15,20,5,5,80,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1624,Port Alexander,DEC,Juneau,0,15,0,5,5,15,15,5,5,65,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Port Alexander
-134.646995581,56.2492376800001,1625,Port Alexander,DEC,Juneau,10,15,0,5,5,15,20,5,0,75,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Port Alexander
-151.831724369,59.3515619250001,1626,Port Graham,DEC,Anchorage,7,15,0,5,5,15,15,5,5,72,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Port Graham
-151.831724369,59.3515619250001,1627,Port Graham,DEC,Anchorage,5,15,5,0,5,10,15,5,5,65,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Port Graham
-151.831724369,59.3515619250001,1628,Port Graham,DEC,Anchorage,5,15,5,0,2,10,15,5,5,62,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Port Graham
-151.831724369,59.3515619250001,1629,Port Graham,DEC,Anchorage,5,15,5,5,2,10,5,5,5,57,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Port Graham
-151.831724369,59.3515619250001,1630,Port Graham,DEC,Anchorage,5,15,5,5,5,10,15,5,5,70,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Port Graham
-151.831724369,59.3515619250001,1631,Port Graham,DEC,Anchorage,5,15,0,5,0,10,15,5,5,60,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Port Graham
-151.831724369,59.3515619250001,1632,Port Graham,DEC,Anchorage,5,15,0,5,0,10,15,5,5,60,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Port Graham
-151.831724369,59.3515619250001,1633,Port Graham,DEC,Anchorage,7,15,0,5,5,15,15,5,0,67,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Port Graham
-158.619015588,56.930076985,1634,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Port Heiden
-158.619015588,56.930076985,1635,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Port Heiden
-158.619015588,56.930076985,1636,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Port Heiden
-158.619015588,56.930076985,1637,Port Heiden,BBAHC,Dillingham,10,0,10,5,5,13,5,5,0,53,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Port Heiden
-158.619015588,56.930076985,1638,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,15,5,0,0,75,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Port Heiden
-158.619015588,56.930076985,1639,Port Heiden,BBAHC,Dillingham,10,25,10,0,5,15,0,5,5,75,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Port Heiden
-158.619015588,56.930076985,1640,Port Heiden,BBAHC,Dillingham,10,25,10,5,2,0,15,5,5,77,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Port Heiden
-158.619015588,56.930076985,1641,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,10,0,5,0,70,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Port Heiden
-152.883441886,57.8666223910001,1642,Port Lions,DEC,Anchorage,0,25,0,5,2,15,20,5,5,77,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Port Lions
-152.883441886,57.8666223910001,1643,Port Lions,DEC,Anchorage,3,25,10,5,5,15,20,5,5,93,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Port Lions
-152.883441886,57.8666223910001,1644,Port Lions,DEC,Anchorage,3,25,10,5,5,15,20,5,0,88,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Port Lions
-152.883441886,57.8666223910001,1645,Port Lions,DEC,Anchorage,7,25,5,5,5,15,20,5,5,92,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Port Lions
-152.883441886,57.8666223910001,1646,Port Lions,DEC,Anchorage,5,25,5,0,5,15,20,5,5,85,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Port Lions
-152.883441886,57.8666223910001,1647,Port Lions,DEC,Anchorage,5,15,5,0,5,15,15,5,5,70,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Port Lions
-152.883441886,57.8666223910001,1648,Port Lions,DEC,Anchorage,3,15,5,0,5,15,15,5,5,68,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Port Lions
-152.883441886,57.8666223910001,1649,Port Lions,DEC,Anchorage,0,25,0,5,5,15,15,5,5,75,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Port Lions
-133.607216709,56.322351073,1650,Port Protection,DEC,Juneau,5,15,10,0,5,15,20,5,5,80,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Port Protection
-133.607216709,56.322351073,1651,Port Protection,DEC,Juneau,5,15,10,0,5,15,20,5,5,80,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Port Protection
-133.607216709,56.322351073,1652,Port Protection,DEC,Juneau,5,15,10,0,5,15,20,5,5,80,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Port Protection
-133.607216709,56.322351073,1653,Port Protection,DEC,Juneau,5,15,5,0,5,15,20,5,5,75,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Port Protection
-133.607216709,56.322351073,1654,Port Protection,DEC,Juneau,5,15,5,0,5,15,20,5,5,75,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Port Protection
-133.607216709,56.322351073,1655,Port Protection,DEC,Juneau,5,25,0,0,5,15,20,5,5,80,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Port Protection
-133.607216709,56.322351073,1656,Port Protection,DEC,Juneau,5,25,0,0,5,0,5,5,5,50,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Port Protection
-133.607216709,56.322351073,1657,Port Protection,DEC,Juneau,5,25,10,0,5,10,15,5,5,80,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Port Protection
-157.719813749,58.905191028,1658,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Portage Creek
-157.719813749,58.905191028,1659,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Portage Creek
-157.719813749,58.905191028,1660,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Portage Creek
-157.719813749,58.905191028,1661,Portage Creek,BBAHC,Dillingham,10,0,10,0,5,15,20,5,5,70,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Portage Creek
-157.719813749,58.905191028,1662,Portage Creek,BBAHC,Dillingham,10,25,10,0,0,0,0,5,0,50,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Portage Creek
-157.719813749,58.905191028,1663,Portage Creek,BBAHC,Dillingham,10,25,10,0,0,0,0,0,0,45,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Portage Creek
-157.719813749,58.905191028,1664,Portage Creek,BBAHC,Dillingham,10,25,10,0,0,0,0,0,0,45,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Portage Creek
-157.719813749,58.905191028,1665,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Portage Creek
-161.900612498,59.7514267440001,1666,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,5,73,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1667,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,5,73,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1668,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,5,73,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1669,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,5,73,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1670,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,5,73,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1671,Quinhagak,YKHC,Bethel,3,25,0,5,2,13,20,5,5,78,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1672,Quinhagak,YKHC,Bethel,3,25,0,5,5,13,20,5,0,76,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Quinhagak
-161.900612498,59.7514267440001,1673,Quinhagak,YKHC,Bethel,3,15,0,5,5,15,20,5,0,68,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Quinhagak
-150.171816903,65.5033866270001,1674,Rampart,TCC,Fairbanks,7,15,0,5,0,0,0,5,5,37,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Rampart
-150.171816903,65.5033866270001,1675,Rampart,TCC,Fairbanks,3,15,5,5,0,0,0,5,5,38,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Rampart
-150.171816903,65.5033866270001,1676,Rampart,TCC,Fairbanks,3,25,5,5,0,0,5,5,0,48,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Rampart
-150.171816903,65.5033866270001,1677,Rampart,TCC,Fairbanks,3,25,5,5,2,10,5,5,5,65,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Rampart
-150.171816903,65.5033866270001,1678,Rampart,TCC,Fairbanks,3,25,5,5,5,13,15,5,5,81,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Rampart
-150.171816903,65.5033866270001,1679,Rampart,TCC,Fairbanks,3,15,0,5,5,10,15,5,5,63,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Rampart
-150.171816903,65.5033866270001,1680,Rampart,TCC,Fairbanks,3,15,0,5,5,10,5,5,5,53,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Rampart
-150.171816903,65.5033866270001,1681,Rampart,TCC,Fairbanks,7,15,0,5,0,0,0,5,0,32,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Rampart
-155.488949308,64.7392281,1682,Ruby,TCC,Fairbanks,0,15,5,5,0,10,5,5,0,45,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Ruby
-155.488949308,64.7392281,1683,Ruby,TCC,Fairbanks,0,15,5,5,5,13,15,5,0,63,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Ruby
-155.488949308,64.7392281,1684,Ruby,TCC,Fairbanks,0,15,5,5,2,10,15,5,0,57,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Ruby
-155.488949308,64.7392281,1685,Ruby,TCC,Fairbanks,0,15,5,5,2,10,15,5,0,57,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Ruby
-155.488949308,64.7392281,1686,Ruby,TCC,Fairbanks,0,15,5,5,2,10,5,5,5,52,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Ruby
-155.488949308,64.7392281,1687,Ruby,TCC,Fairbanks,3,15,5,5,0,10,5,5,0,48,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Ruby
-155.488949308,64.7392281,1688,Ruby,TCC,Fairbanks,3,15,5,5,0,0,0,0,0,28,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Ruby
-155.488949308,64.7392281,1689,Ruby,TCC,Fairbanks,0,15,5,5,0,10,5,5,0,45,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Ruby
-161.323496058,61.7838423380001,1690,Russian Mission,YKHC,Bethel,5,15,10,5,5,13,20,5,5,83,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1691,Russian Mission,YKHC,Bethel,5,15,10,5,2,15,20,5,0,77,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1692,Russian Mission,YKHC,Bethel,5,15,10,5,2,13,20,5,0,75,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1693,Russian Mission,YKHC,Bethel,0,15,5,5,2,10,20,5,0,62,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1694,Russian Mission,YKHC,Bethel,0,15,5,5,2,10,20,5,5,67,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1695,Russian Mission,YKHC,Bethel,0,15,5,5,0,10,15,5,5,60,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1696,Russian Mission,YKHC,Bethel,0,15,5,5,0,10,20,0,5,60,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Russian Mission
-161.323496058,61.7838423380001,1697,Russian Mission,YKHC,Bethel,5,15,10,5,5,13,20,5,0,78,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Russian Mission
-169.545279997,56.601425702,1698,Saint George,DEC,Anchorage,0,15,0,5,0,0,0,2,5,37,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Saint George
-169.545279997,56.601425702,1699,Saint George,DEC,Anchorage,0,15,0,5,0,0,0,0,0,20,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Saint George
-169.545279997,56.601425702,1700,Saint George,DEC,Anchorage,0,15,0,0,0,0,0,5,5,25,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Saint George
-169.545279997,56.601425702,1701,Saint George,DEC,Anchorage,0,15,0,0,0,0,0,5,5,25,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Saint George
-169.545279997,56.601425702,1702,Saint George,DEC,Anchorage,0,15,0,0,0,0,0,5,0,20,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Saint George
-169.545279997,56.601425702,1703,Saint George,DEC,Anchorage,5,15,0,0,0,0,0,5,0,25,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Saint George
-169.545279997,56.601425702,1704,Saint George,DEC,Anchorage,5,15,0,0,0,10,0,5,2,37,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Saint George
-169.545279997,56.601425702,1705,Saint George,DEC,Anchorage,0,15,0,5,0,10,5,5,5,45,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Saint George
-163.175161039,62.0514716000001,1706,Saint Mary's,YKHC,Bethel,7,15,0,5,5,0,5,5,5,47,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1707,Saint Mary's,YKHC,Bethel,7,15,10,5,5,15,15,5,5,82,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1708,Saint Mary's,YKHC,Bethel,7,15,10,5,5,15,15,5,5,82,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1709,Saint Mary's,YKHC,Bethel,7,15,10,5,5,15,5,5,5,72,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1710,Saint Mary's,YKHC,Bethel,7,15,10,5,5,15,15,5,5,82,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1711,Saint Mary's,YKHC,Bethel,7,15,5,0,5,15,15,5,5,72,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1712,Saint Mary's,YKHC,Bethel,7,15,5,0,5,15,15,5,5,72,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,1713,Saint Mary's,YKHC,Bethel,7,25,0,5,5,10,15,5,0,72,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Saint Mary's
-162.039910346,63.4783515770001,1714,Saint Michael,NSHC,Nome,5,15,5,5,5,13,5,5,0,58,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1715,Saint Michael,NSHC,Nome,5,15,5,5,0,10,20,5,0,65,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1716,Saint Michael,NSHC,Nome,5,15,0,0,2,10,20,5,0,57,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1717,Saint Michael,NSHC,Nome,5,15,0,5,2,10,20,5,0,62,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1718,Saint Michael,NSHC,Nome,5,15,0,5,2,10,5,5,0,47,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1719,Saint Michael,NSHC,Nome,5,15,0,5,2,10,15,5,0,57,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Saint Michael
-162.039910346,63.4783515770001,1720,Saint Michael,NSHC,Nome,5,15,5,5,2,10,5,5,0,52,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Saint Michael
